alpha,bias,color_semvalue,k
0.64176106,0.9721682,0.8638544,0.035403077
0.6403967,0.9652483,0.8632614,0.034971513
0.6374659,0.93376046,0.8596,0.034205537
0.6397405,0.93605953,0.86258394,0.034104034
0.63797843,0.936027,0.86252767,0.03457179
0.627175,0.9819829,0.8766347,0.038258016
0.63102996,1.0000224,0.88507295,0.038193483
0.62893045,1.0136471,0.88337994,0.03763194
0.6302912,1.0159761,0.8826483,0.037965514
0.63064706,1.0107977,0.8834644,0.037963092
0.63332313,0.9881435,0.8844427,0.037434716
0.63533485,1.0065591,0.88217896,0.03706648
0.6324867,1.0051234,0.88373035,0.037290126
0.6311867,1.0164881,0.88128084,0.038201462
0.63245994,1.021026,0.8796859,0.03858913
0.63335675,1.0315604,0.8819104,0.03894131
0.6315725,1.0372534,0.87716234,0.039620817
0.6377845,1.0369363,0.8798251,0.03913356
0.6373727,1.0256231,0.87923586,0.039701246
0.63630795,1.0287452,0.8787863,0.03950729
0.6329358,1.0530301,0.8808755,0.03713389
0.63106495,1.0893078,0.88077253,0.035594992
0.63083035,1.091168,0.87807786,0.035711445
0.6310836,1.0867684,0.878224,0.03562415
0.6240371,1.0711213,0.87550133,0.0362129
0.6225916,1.0688049,0.87349385,0.035447404
0.62102324,1.1253868,0.8712691,0.035461947
0.63200575,1.1357361,0.8624165,0.035425227
0.633711,1.1590049,0.8605298,0.034490097
0.6333474,1.1230998,0.85490024,0.03467465
0.6273629,1.1357939,0.86070085,0.03489292
0.6273258,1.0909394,0.85900664,0.034184784
0.63031965,1.101211,0.85717267,0.03627485
0.6295768,1.1138127,0.85842764,0.037000433
0.628535,1.1402012,0.8533178,0.036274344
0.62851816,1.1703094,0.85653526,0.03664978
0.6222547,1.1551967,0.8477897,0.037063953
0.62041104,1.1425036,0.85390586,0.037831135
0.62166,1.1653379,0.85318255,0.038431227
0.6226501,1.1298295,0.8572681,0.038238652
0.627735,1.0942589,0.8523074,0.040067483
0.6273472,1.0997765,0.8596363,0.039524294
0.6163554,1.0477371,0.86434853,0.03914928
0.6166465,1.0212016,0.86067617,0.037855208
0.6224425,0.9904259,0.8587198,0.039045725
0.6251442,0.9827302,0.8572998,0.03816416
0.6268999,0.99103814,0.8674248,0.037352897
0.62852067,1.009696,0.86357296,0.03908961
0.6250778,1.043788,0.86289847,0.038851522
0.62695396,1.0516559,0.8648407,0.039333213
0.6335518,1.0333236,0.8662412,0.039424792
0.6287187,1.1054143,0.86237174,0.040074434
0.62973666,1.0815506,0.85970056,0.039162777
0.63872147,1.110627,0.85879064,0.037175372
0.63802457,1.0786271,0.8569951,0.035444584
0.63630086,1.0824926,0.8586532,0.03568665
0.63900095,1.0718397,0.85314125,0.037248123
0.63590896,1.0233761,0.8514583,0.03694593
0.6344825,1.0143338,0.8561394,0.038959768
0.63458675,1.0097744,0.8555576,0.03889212
0.63243407,1.0453821,0.8567555,0.03578769
0.6307794,0.99433833,0.85598093,0.034181405
0.629956,0.99758023,0.85767424,0.03414529
0.62499315,0.96623313,0.85711944,0.033764333
0.62503725,0.95595413,0.8584407,0.033648096
0.62191325,0.9702332,0.8597582,0.034950573
0.6270284,0.964671,0.8618944,0.034929555
0.6275119,0.9598871,0.8626388,0.035354
0.6271674,0.93110514,0.8603599,0.036101446
0.62691164,0.94443804,0.8608005,0.036681198
0.64121604,0.94984984,0.8652391,0.036195893
0.6443025,0.9243356,0.8563958,0.04089658
0.64927197,0.89216816,0.8520354,0.040312763
0.6495433,0.9191678,0.8517304,0.041868694
0.64917207,0.9228908,0.86582375,0.04368904
0.6425248,0.8781595,0.8483634,0.04238753
0.64638674,0.94664186,0.8558672,0.04300263
0.64226395,0.9300103,0.84792507,0.043256182
0.6442803,0.91738325,0.84755605,0.04286067
0.64563274,0.9020799,0.84359896,0.044274744
0.645582,0.8899311,0.8581954,0.043398548
0.64920336,0.84245634,0.86015767,0.043049507
0.64980394,0.7981881,0.8586404,0.040225398
0.650739,0.7935046,0.86058575,0.0398445
0.6421198,0.8501853,0.85183364,0.038278136
0.64694273,0.8407116,0.8569027,0.037789978
0.64806396,0.8309903,0.8543922,0.038063794
0.65113777,0.879834,0.8577702,0.038371447
0.65399927,0.8544005,0.8579913,0.038035285
0.65831363,0.87227565,0.8615929,0.039454725
0.6571824,0.8956981,0.85530174,0.04302189
0.65590537,0.90992403,0.8559041,0.04316038
0.6532304,0.9303142,0.852879,0.044176415
0.6527096,0.98091054,0.85448766,0.044880036
0.65046626,0.9565838,0.8622206,0.04360723
0.6504493,0.97379696,0.8652938,0.04320942
0.6464472,0.9410835,0.8606286,0.041778624
0.64082265,1.0144252,0.8656129,0.041784283
0.6374251,0.94985104,0.87672883,0.04245064
0.64391786,0.97059244,0.8770313,0.04335972
0.64109224,0.99896044,0.8752138,0.042172097
0.6361443,1.0098201,0.87648815,0.040645346
0.6316272,1.0030744,0.8822186,0.03971944
0.6299464,1.0061679,0.8822869,0.039874595
0.62808686,1.0231622,0.88360757,0.039520737
0.64151126,0.93229073,0.87986284,0.03984579
0.6322245,0.91459507,0.87906724,0.03996979
0.63369775,0.9199425,0.8805678,0.03947979
0.6343211,0.9304628,0.8799611,0.038843956
0.6350298,0.9299669,0.8788341,0.03792848
0.62915474,0.8904821,0.87726897,0.037371654
0.62889725,0.8286006,0.86564595,0.03778057
0.62992036,0.82892364,0.86571234,0.037847057
0.63643575,0.7740528,0.8632824,0.03987886
0.6358738,0.78321654,0.86480135,0.039703604
0.6344592,0.74138474,0.8529335,0.036508348
0.63350433,0.78133094,0.85222375,0.036089797
0.63853914,0.79098225,0.84908015,0.0364273
0.6407093,0.7911329,0.8496926,0.03666101
0.6455234,0.7801579,0.84214544,0.0358615
0.64536226,0.7866908,0.8409288,0.035637904
0.64699465,0.7873054,0.83841306,0.036615368
0.64598066,0.7714962,0.8427997,0.036797605
0.6460568,0.7303,0.83956426,0.036855027
0.64611363,0.7967043,0.84697884,0.03613463
0.645869,0.80097896,0.84585243,0.03596169
0.6454608,0.8164486,0.8473963,0.0358504
0.645279,0.8125579,0.8470316,0.03546096
0.6434723,0.82174784,0.84592026,0.035674132
0.64267224,0.7945829,0.8455503,0.034446552
0.64174694,0.80403244,0.8473061,0.03653718
0.64067304,0.7796704,0.8530712,0.035062235
0.6386418,0.77558494,0.8540188,0.034651358
0.63711494,0.86213785,0.8567382,0.035346974
0.6360797,0.76815784,0.85821354,0.0349953
0.63091284,0.76021904,0.8706096,0.033107165
0.63322306,0.77861005,0.8731401,0.03284366
0.6308101,0.78667855,0.8722917,0.032296125
0.63417685,0.8066554,0.8734741,0.03274077
0.63134027,0.8154986,0.8713442,0.03319278
0.63166636,0.80766505,0.8720572,0.033352718
0.6259738,0.8419567,0.8784362,0.03396864
0.6297182,0.8717094,0.8747497,0.034868423
0.6250099,0.84599626,0.8783776,0.0344166
0.6232923,0.8444898,0.88005894,0.03347238
0.62373435,0.8137127,0.8819726,0.03391129
0.62422264,0.826142,0.8842839,0.033464916
0.6269085,0.7905497,0.8850874,0.033247326
0.6268076,0.7925432,0.88486236,0.03299211
0.6315554,0.8089087,0.8844991,0.0338581
0.63145655,0.8064596,0.8844296,0.033790648
0.63479006,0.83916277,0.8832068,0.033655774
0.6324113,0.8441285,0.88167924,0.03328679
0.63224995,0.85172063,0.8838172,0.033386584
0.6323353,0.85423535,0.88345677,0.033742413
0.6329301,0.84914917,0.8851705,0.03428297
0.6324273,0.85177726,0.8834343,0.03292221
0.6316656,0.88298035,0.8843679,0.03223866
0.6294586,0.84959596,0.8809754,0.031799264
0.62852395,0.85936016,0.882426,0.03122509
0.63650334,0.86948264,0.883151,0.031663913
0.63079995,0.8292569,0.8681195,0.032477293
0.6306889,0.8043822,0.8716046,0.033424478
0.63090825,0.803449,0.87236553,0.03346888
0.6297368,0.8152588,0.87896353,0.033110514
0.6271609,0.84714043,0.87570745,0.03415773
0.6265386,0.8556724,0.8784652,0.034089953
0.6249549,0.8230306,0.8804591,0.034241658
0.62518346,0.8398708,0.87776536,0.03449708
0.62981725,0.8433933,0.8843476,0.03389656
0.63240695,0.9140085,0.88432944,0.03497918
0.6333588,0.93178064,0.88481057,0.035275333
0.63354206,0.9292671,0.88422096,0.035553735
0.6338615,0.8350565,0.8825335,0.036059834
0.6354545,0.8668012,0.881917,0.034620933
0.63486236,0.8130558,0.87021935,0.034629095
0.6390999,0.8329471,0.87218744,0.034978297
0.6401206,0.9569757,0.8765473,0.035456493
0.6445721,0.9746358,0.8761664,0.035138164
0.6447742,0.97432864,0.8757203,0.03371309
0.6468083,1.0013665,0.88450074,0.033502594
0.64643025,1.0439337,0.880141,0.033975996
0.6416068,1.0424827,0.8730237,0.034842197
0.64150316,1.011687,0.875871,0.03445189
0.64065176,0.99527466,0.8746574,0.034531303
0.636086,0.9737801,0.8736306,0.034498572
0.63967353,0.89999366,0.87339264,0.03658023
0.6394761,0.9428567,0.86960274,0.036608975
0.64029604,0.95137924,0.86981326,0.035196345
0.63846594,0.9351876,0.8704943,0.03596175
0.63917255,0.9288488,0.8695441,0.03617605
0.6401534,0.84265596,0.8664773,0.037530426
0.63946533,0.85978043,0.86721563,0.038056538
0.6397678,0.828607,0.86712724,0.0354472
0.64666104,0.8383465,0.87680054,0.036398385
0.6457408,0.859738,0.87090117,0.035624664
0.645735,0.8701975,0.87225306,0.03536958
0.6455096,0.8694976,0.87156594,0.03523931
0.64539117,0.8733798,0.8721817,0.03500502
0.64496136,0.8893734,0.87242687,0.037401367
0.63842076,0.98561805,0.87587917,0.036744818
0.63956594,0.9729483,0.87408906,0.037482865
0.6374054,0.9659067,0.8744543,0.03728939
0.6347889,0.94182914,0.872775,0.0380639
0.633654,0.93608016,0.8705429,0.037953604
0.63362473,0.93876386,0.87088794,0.0377801
0.6313435,0.9483373,0.8750869,0.037549224
0.6286989,0.9234096,0.8774928,0.03785454
0.628319,0.92133737,0.8787915,0.037799973
0.62713796,0.94957334,0.87533134,0.038497925
0.6309844,0.96095484,0.87036777,0.038422883
0.63055015,0.9686449,0.87080353,0.038351674
0.6305423,0.9642287,0.8704028,0.03928633
0.62395775,1.0152048,0.8801013,0.042678878
0.6201765,1.043245,0.8757161,0.041632663
0.61772263,1.080928,0.8694421,0.040367976
0.61865366,1.1010451,0.8709841,0.039644893
0.6218625,1.1188155,0.8711467,0.038491413
0.62278205,1.1162608,0.87216246,0.038435686
0.6253666,1.0645308,0.8683185,0.039642714
0.62407124,1.1275856,0.8645885,0.040989745
0.6201807,1.1194175,0.86272544,0.040112905
0.6133994,1.1405784,0.864071,0.040230807
0.6139389,1.1406047,0.86495745,0.0400567
0.6140588,1.152242,0.8660294,0.039819963
0.61606026,1.1198863,0.8639605,0.039328855
0.615154,1.1181655,0.86844003,0.040280715
0.61785054,1.129201,0.8717422,0.038559984
0.6179205,1.1222473,0.87124234,0.038763843
0.6192326,1.154779,0.87235016,0.038154755
0.6177141,1.166243,0.87595636,0.039301854
0.61609745,1.1759596,0.8723994,0.038995847
0.6166068,1.1718394,0.87315136,0.038515076
0.6228645,1.1626129,0.86236525,0.03654759
0.6195404,1.1819826,0.86751485,0.038093016
0.6197245,1.1862758,0.86084807,0.03663214
0.6266993,1.1951679,0.8635936,0.035819415
0.63108146,1.1898828,0.8613333,0.035898723
0.6414604,1.1007942,0.850329,0.035641715
0.6410254,1.0984288,0.8495937,0.03544538
0.6418325,1.1236454,0.8463615,0.035012096
0.6416803,1.122625,0.8510459,0.034394827
0.6414559,1.0465543,0.85067636,0.03559464
0.6412037,1.0330809,0.850769,0.03508824
0.63830537,1.0389413,0.8533296,0.03548752
0.6311778,1.0774555,0.86428815,0.03623633
0.6366596,1.1004713,0.857388,0.035834514
0.6400115,1.1047477,0.8665274,0.03619152
0.6366754,1.1438711,0.8678924,0.03838621
0.63557136,1.0870464,0.87034994,0.040708944
0.6360729,1.0787048,0.86336476,0.04091656
0.6352023,1.0603733,0.86654896,0.038466617
0.6356991,1.0583724,0.8674159,0.03908061
0.64387965,0.9777229,0.86666095,0.037219215
0.6445872,0.98313665,0.8686361,0.036958143
0.6448359,0.96642166,0.8692319,0.037685443
0.6431883,0.94690937,0.8712976,0.038204987
0.6449923,0.9405813,0.8735248,0.0387451
0.6457944,0.94923615,0.8720738,0.038299687
0.64363474,0.9988623,0.8759251,0.038921684
0.642866,0.97855157,0.8800657,0.037273027
0.6440803,0.99921316,0.8795802,0.037160005
0.64432037,0.9693145,0.8822293,0.0391965
0.6435029,0.96463877,0.8813802,0.038785953
0.64019656,0.9212209,0.88251394,0.03944398
0.64163935,0.92004555,0.88193077,0.039119013
0.64220566,0.91720223,0.8791134,0.038512588
0.643904,0.9593309,0.8782427,0.037077315
0.6463529,0.9321001,0.87565696,0.03785336
0.6442101,0.9636289,0.8808665,0.039460953
0.64124614,0.98572713,0.88054115,0.038723834
0.6366751,0.9204624,0.8784543,0.03575132
0.6371221,0.8854536,0.8814463,0.035096128
0.631188,0.9989378,0.88169116,0.03253001
0.62635916,1.0723097,0.87781394,0.031113574
0.6269715,1.050252,0.87784106,0.031315062
0.6252215,1.0221208,0.87761617,0.032309845
0.61973673,1.0303152,0.877933,0.03194455
0.6190515,1.025843,0.8766678,0.032274257
0.6218747,1.0082979,0.8791328,0.0346275
0.6185101,1.0286714,0.8792388,0.034893274
0.61840403,1.0273281,0.880198,0.03362844
0.618784,0.944122,0.8822156,0.035516415
0.6087993,0.96150094,0.87243253,0.03634802
0.6079504,0.91216886,0.8731209,0.03616221
0.60895157,0.8969579,0.8771492,0.03562584
0.60806495,0.8826404,0.8767287,0.035576712
0.60557556,0.9217297,0.873267,0.03544435
0.6180311,1.0069208,0.8836459,0.03489193
0.62135834,1.0518867,0.87910175,0.03428677
0.6225856,1.0606178,0.87678003,0.034545735
0.6220208,1.0635477,0.87678015,0.03451794
0.6193913,1.0550863,0.87625957,0.035284616
0.619107,1.0869524,0.8745828,0.034701094
0.6114101,1.1753027,0.8832436,0.033071976
0.60816264,1.1440506,0.8849332,0.03190761
0.60766613,1.1509591,0.883615,0.031617686
0.6072098,1.1386929,0.87934095,0.031182855
0.60787183,1.1591094,0.8809569,0.030209264
0.6050069,1.1928658,0.8794938,0.031186093
0.6052785,1.0893421,0.8824747,0.03211743
0.6049596,1.1000737,0.88126075,0.03208535
0.6047644,1.118378,0.8787332,0.030870546
0.6078437,1.1519017,0.87924886,0.03012863
0.61615777,1.125608,0.8782081,0.03150685
0.61781275,1.0848372,0.87143844,0.0330124
0.6184173,1.0386628,0.8597467,0.034002546
0.61835396,1.034374,0.85888803,0.034160152
0.6151357,1.0972261,0.8516909,0.03438865
0.6155959,1.0955399,0.85143095,0.034435097
0.6133222,1.1212779,0.8450369,0.034712434
0.6080027,1.0688316,0.8489066,0.034344856
0.61172974,0.98946065,0.85477793,0.034576643
0.6062984,1.0225208,0.85259914,0.03488067
0.60621,1.0101182,0.8517397,0.035301402
0.6101005,1.0610739,0.84910667,0.034935765
0.6137817,1.1188436,0.8607643,0.037021644
0.6162647,1.0693978,0.85427254,0.03731079
0.6155296,1.0590304,0.8549198,0.03759145
0.61843795,1.0782325,0.8473707,0.035272356
0.6192424,1.0843982,0.8476431,0.035403118
0.62544334,0.9484144,0.85683864,0.03836536
0.62810516,0.94684845,0.8470272,0.03773586
0.6322622,0.9513557,0.8473577,0.03728535
0.6320088,0.93382305,0.8507844,0.0363029
0.6325163,0.96705884,0.85177404,0.036716733
0.63580817,0.9309036,0.8575068,0.03558103
0.6396429,0.9879284,0.85335106,0.034756478
0.6323853,0.9994167,0.8558998,0.033150487
0.6326151,1.0210141,0.85640794,0.034664746
0.6238778,1.0394872,0.8395349,0.034611557
0.6252408,1.0436959,0.83813494,0.03579136
0.6255825,1.0514467,0.8411133,0.035611447
0.637517,1.0622213,0.8562611,0.034319706
0.63278496,1.046929,0.8610766,0.034429707
0.626601,1.126882,0.86343265,0.03893116
0.6275662,1.1394817,0.8730355,0.03931872
0.6272551,1.1358981,0.87539935,0.038475588
0.61669177,1.1787933,0.87466526,0.034911133
0.61706245,1.1844715,0.87519276,0.03425788
0.61599994,1.1956898,0.8741856,0.036084723
0.6161977,1.1616362,0.873163,0.03434105
0.61465895,1.1447562,0.88405156,0.03272855
0.60594696,1.1740495,0.8813869,0.034917247
0.60317206,1.1789613,0.882596,0.03354194
0.6005866,1.1592057,0.8812683,0.03296
0.603247,1.142249,0.8794074,0.034135554
0.6061803,1.1391268,0.875992,0.033849984
0.60602754,1.1446408,0.8766913,0.035028603
0.6052012,1.1334283,0.8772363,0.033292178
0.6095352,1.1000584,0.87912303,0.034050524
0.6101213,1.0925888,0.8792423,0.03381992
0.613577,1.0652889,0.8811766,0.033979964
0.6139062,1.0936116,0.88142335,0.033404764
0.61263674,1.0998373,0.8836134,0.032935884
0.6126538,1.0330808,0.874747,0.032205462
0.61116606,0.98838997,0.87879455,0.031571373
0.61111003,0.98061293,0.8815576,0.0316662
0.6142399,0.9659559,0.8844061,0.031964876
0.61859983,0.93191665,0.873842,0.03157798
0.6124289,0.8635745,0.87816334,0.030961549
0.6146564,0.86352396,0.8847772,0.031147253
0.6151045,0.86557806,0.8847223,0.030940711
0.6153745,0.8593256,0.8846821,0.030728396
0.61576164,0.87310207,0.8849507,0.029373469
0.6147146,0.88486904,0.88374525,0.029402547
0.6135064,0.92385656,0.88023245,0.029551521
0.61289686,0.8977376,0.87722373,0.030111855
0.61710423,0.8687893,0.8734137,0.030395022
0.61517745,0.9056569,0.8705288,0.02905122
0.61331767,0.87075806,0.86266154,0.029151598
0.61676544,0.88057005,0.86012965,0.03034466
0.61372274,0.854481,0.8572446,0.031645797
0.6144086,0.9146653,0.85293645,0.03348479
0.6244371,0.9496069,0.8530338,0.034879707
0.6227962,0.992065,0.8587884,0.034730647
0.62103295,0.92662024,0.87907064,0.031958446
0.6239406,0.94929475,0.8847388,0.032141887
0.62358,0.9239192,0.88362604,0.032738447
0.6207569,0.98497,0.88519263,0.033088353
0.62180597,0.98645353,0.88439083,0.032833103
0.6207201,0.9610451,0.88354623,0.032798834
0.6231681,0.9131896,0.88357556,0.03237126
0.62072194,0.9180561,0.8803323,0.030943744
0.62100154,0.916887,0.878318,0.030761793
0.62135476,0.9557572,0.87830395,0.030626517
0.62334013,0.9380876,0.8721981,0.030930432
0.62310106,0.94547063,0.87207997,0.03162393
0.6225662,0.9477909,0.8742635,0.031793404
0.6191792,0.983694,0.8780684,0.032393567
0.6247644,0.969968,0.8793557,0.03202289
0.630775,0.9778467,0.87520486,0.033814095
0.62861896,1.024422,0.87680215,0.03459895
0.6283039,0.99116486,0.8705658,0.0339427
0.62519425,1.0219767,0.87137485,0.035767667
0.627282,1.0180073,0.87072724,0.035885308
0.62735015,1.0263191,0.8717352,0.035762027
0.62261903,0.95300776,0.8787058,0.035074536
0.6170274,0.98312086,0.8782623,0.034228124
0.6165394,0.8841088,0.87656665,0.033460982
0.6230792,0.926338,0.87967086,0.032375164
0.62391025,0.9327394,0.88070923,0.031163404
0.6227603,0.9304522,0.87874246,0.030939944
0.6245108,0.9154803,0.88005275,0.029892031
0.625502,0.91896516,0.88063073,0.03143798
0.61717564,0.9629473,0.8830504,0.031855747
0.6174244,0.97215396,0.88181657,0.032209236
0.6169932,0.9707476,0.87765974,0.032754183
0.6191054,0.9232547,0.8749337,0.03189211
0.6186285,0.90160143,0.87974983,0.032198567
0.6229541,0.91331816,0.88189983,0.033020295
0.6245693,0.9181074,0.8776769,0.032533303
0.6188347,0.94145066,0.8756526,0.032769408
0.6167844,0.88190854,0.87188184,0.031407848
0.6196367,0.9076454,0.87682474,0.031137647
0.61460745,0.8641666,0.876293,0.033073645
0.61439854,0.8499308,0.8771972,0.03290388
0.6147912,0.9442158,0.87803143,0.031236818
0.6149477,0.9421417,0.88188297,0.031131813
0.61406195,0.93992364,0.87853235,0.033267062
0.61069614,0.9006418,0.8739285,0.033848964
0.60945183,0.8533603,0.87465274,0.030587608
0.61044854,0.88466626,0.8766536,0.03073279
0.6114025,0.9715621,0.8749151,0.031177128
0.61059356,0.9915837,0.8725691,0.031191126
0.6105591,0.9891477,0.8707863,0.031080937
0.61013234,0.9872533,0.8710491,0.03103181
0.6106982,0.9831743,0.8715223,0.030819338
0.6138328,0.9448785,0.87257797,0.033885926
0.61323667,0.9839032,0.8773064,0.032667965
0.61212564,1.0776647,0.88383454,0.034699094
0.60917753,1.0492035,0.88379204,0.03532063
0.6081931,1.0746975,0.88086385,0.035561476
0.6079663,1.0888803,0.88310117,0.03542698
0.6036774,1.0932654,0.87625444,0.036140375
0.60312647,1.1218548,0.8762539,0.036394577
0.60346836,1.1154867,0.87697315,0.035719596
0.61355925,1.083215,0.88437784,0.03753015
0.6141885,1.1110125,0.8851641,0.03776841
0.61146146,1.1008934,0.88175994,0.03808901
0.61330706,1.138462,0.878272,0.038042214
0.61738914,1.1477158,0.8730783,0.036401074
0.6166643,1.1403368,0.86997044,0.03618591
0.620132,1.1000679,0.8721837,0.03306144
0.6200739,1.1171921,0.86961263,0.033412617
0.6212031,1.131252,0.87091726,0.033209227
0.62170863,1.1389151,0.8739298,0.03239216
0.6190643,1.0739008,0.8654353,0.033727553
0.6217185,1.067205,0.86495167,0.03448778
0.6189623,1.0580814,0.8746366,0.03264119
0.6191259,1.0644251,0.87354743,0.03272454
0.62333906,1.1193094,0.8706936,0.03509948
0.62376076,1.0923187,0.87120515,0.035523783
0.6312182,1.0751166,0.8725352,0.039356463
0.62993467,1.0792037,0.8764319,0.039657857
0.6308139,1.0736324,0.8725907,0.04015514
0.6313902,1.0667185,0.8725357,0.040559698
0.62292105,1.0278785,0.8630809,0.039942086
0.6279485,1.0168344,0.8775662,0.04022983
0.6303539,1.063459,0.8720911,0.039596047
0.63296866,1.0435987,0.8795288,0.04018313
0.63303924,1.0320315,0.8840516,0.03982427
0.63298064,1.0331502,0.8839885,0.03981077
0.6365379,1.0805211,0.8753943,0.038583223
0.6365135,1.1056577,0.8628682,0.040057555
0.6431912,1.0332482,0.8709815,0.043458376
0.64416796,1.0436349,0.8719049,0.043669768
0.6385908,1.0406891,0.8721835,0.04737374
0.6395129,1.0804222,0.87262964,0.04521277
0.6391397,1.0904464,0.87419856,0.04491727
0.6357866,1.0572032,0.8789156,0.046173427
0.6387974,1.0360745,0.8811988,0.04602402
0.63710976,1.0221802,0.8752605,0.0451195
0.6336241,1.0662493,0.8728867,0.045777828
0.6357656,1.0092022,0.87365955,0.047565456
0.6380573,1.0289036,0.8742426,0.04512047
0.633899,1.0443271,0.877738,0.04380288
0.6366317,0.9848382,0.87376225,0.04490324
0.6338142,0.98264295,0.8773158,0.049044464
0.6271682,0.99649686,0.8744796,0.04783226
0.6246284,1.0485672,0.8755241,0.045856383
0.62347114,1.0363184,0.8743671,0.04566391
0.6243699,1.0308548,0.8788759,0.046210025
0.616092,1.0154419,0.87738246,0.04417125
0.6163414,1.0137466,0.87622005,0.044238985
0.6184971,1.0655915,0.8813687,0.04473064
0.620382,1.120056,0.87259495,0.0432422
0.622864,1.1390347,0.8724925,0.04260485
0.6253611,1.085401,0.8793456,0.04185804
0.6231614,1.0140462,0.87631905,0.04172171
0.6226443,0.9956654,0.877905,0.04196007
0.62310046,0.95577574,0.8708716,0.042007253
0.621636,0.96253455,0.87233365,0.041712366
0.6249584,0.9835639,0.87702835,0.042022
0.6221647,1.0289766,0.87737054,0.042376515
0.6189617,1.0356435,0.88481414,0.043193337
0.61956495,1.0501294,0.88394964,0.042680427
0.62550867,0.98552984,0.88122725,0.044210926
0.62405336,0.9890079,0.88021,0.044226393
0.62892693,0.9552492,0.8797061,0.045732986
0.6280753,0.9539402,0.87913835,0.045282327
0.62639564,0.9432721,0.872992,0.04334099
0.6212452,0.9739383,0.87544197,0.04422034
0.6204323,0.9601054,0.87933683,0.04383807
0.62139195,0.9686678,0.8778862,0.043676578
0.6297612,0.9319192,0.87433285,0.04327628
0.62738585,0.94760376,0.87515664,0.044120245
0.62172705,0.98487514,0.8751163,0.04397124
0.6258655,0.98732114,0.8721828,0.04356692
0.62617487,0.9755509,0.8716594,0.04489272
0.62364054,0.98094857,0.87401515,0.0447893
0.6201871,0.93396604,0.8740939,0.045378696
0.61795944,0.9158671,0.8744705,0.046463985
0.61546785,0.98990333,0.8759662,0.04695791
0.6167366,1.0077775,0.87856215,0.04778943
0.6154568,1.018786,0.8780682,0.045597356
0.61859345,1.0303241,0.87681735,0.04451021
0.6189391,1.0369396,0.8777527,0.043149322
0.62016433,1.0199199,0.8711451,0.04322235
0.62048686,1.0172468,0.8725642,0.043375026
0.6136872,1.0354236,0.87811196,0.042618223
0.62353927,1.0871743,0.8799379,0.043099985
0.6308249,0.9988319,0.87418497,0.046229362
0.6289555,0.9958463,0.8722716,0.0462678
0.62444484,0.9919621,0.8736375,0.04460988
0.62439275,0.99802285,0.87259984,0.043858167
0.6272047,0.9745525,0.87246,0.04355598
0.6254153,0.9717704,0.8748187,0.044219825
0.624827,0.9756466,0.8742679,0.04408181
0.6232044,0.94278,0.87716895,0.044234827
0.6265066,0.9518904,0.8750793,0.045072008
0.61984473,1.0101446,0.87304914,0.04433491
0.62813205,0.96889395,0.87782395,0.043446906
0.6245427,0.9836156,0.87801003,0.04234731
0.62178713,0.9783698,0.8821248,0.042773888
0.62232554,0.9814142,0.8842944,0.043169387
0.6251854,0.9914766,0.88059616,0.043122508
0.62790036,1.0740203,0.88047487,0.043621574
0.6310563,1.0620463,0.8821532,0.043409597
0.6357353,1.0291345,0.88300234,0.043446522
0.6379676,0.99927974,0.87907016,0.04378276
0.63478714,0.9620699,0.8808791,0.042799
0.6342553,0.98575157,0.8776643,0.042392947
0.6349181,1.0032668,0.8769796,0.042047586
0.63325447,0.9679609,0.8822543,0.04393582
0.6331319,0.9896345,0.8819512,0.043117125
0.63491374,0.93996495,0.8843605,0.043135863
0.6404385,0.9044821,0.8777623,0.042872768
0.64333344,0.9340136,0.87865746,0.04451566
0.6404181,0.9988206,0.8743125,0.042217933
0.63927615,1.0185065,0.8710236,0.041786842
0.6394727,1.0030264,0.87161845,0.042234976
0.64058477,1.0654815,0.86515325,0.041279864
0.64181405,1.0303757,0.8672114,0.040791404
0.6424927,1.0371455,0.8721786,0.039489582
0.64133495,1.0371846,0.8720433,0.038982365
0.6429996,0.99201554,0.87059367,0.039739013
0.6446427,0.98349124,0.870468,0.03933687
0.6376373,0.95582825,0.87794495,0.037945133
0.63895893,0.97059363,0.8757057,0.038263194
0.6369628,0.8724983,0.8759703,0.038621932
0.6368261,0.8802761,0.8776549,0.038653016
0.6321742,0.8850828,0.8798025,0.039344132
0.6332697,0.8992099,0.8807452,0.03904415
0.6363961,0.9169923,0.8786843,0.040195696
0.63740134,0.8962731,0.88262856,0.039444596
0.6370187,0.8650657,0.88187444,0.037599117
0.63639104,0.87829673,0.88402313,0.03859291
0.63599855,0.880964,0.88161206,0.038369987
0.640492,0.87868255,0.8804172,0.037298918
0.6381224,0.89868015,0.8779371,0.036331914
0.63991404,0.9075061,0.87781674,0.036623947
0.63783586,0.9499765,0.87554663,0.036441833
0.6402215,0.9881511,0.8761857,0.035176553
0.632345,1.0480815,0.8767106,0.033570673
0.6212539,1.0383981,0.88096154,0.03373963
0.62237185,1.0550697,0.8832076,0.034487057
0.6218471,1.0693007,0.88380307,0.034874335
0.62241155,1.0653056,0.88508385,0.034765527
0.62013,1.128237,0.8830646,0.035586227
0.6205034,1.1323777,0.88359517,0.03868705
0.61828816,1.094461,0.88331467,0.039843418
0.61846095,1.0952805,0.88195264,0.039925423
0.6188411,1.0868173,0.88400394,0.03921039
0.6187057,1.0666567,0.8821464,0.04001269
0.6183845,1.069363,0.8830796,0.039971765
0.62218785,1.0568603,0.87768435,0.039530832
