id,item,conditions,list,annotation,trials,size_A,size_B,size_C,size_D,size_E,size_F,color_A,color_B,color_C,color_D,color_E,color_F,form_A,form_B,form_C,form_D,form_E,form_F,sharpness,combination,relevant_property
26,2,erdf,3,DF,6,10,2,2,2,3,2,blue,blue,blue,red,red,red,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
26,27,erdf,3,D,6,10,3,1,1,3,2,blue,blue,red,red,blue,red,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
26,21,brdf,3,DC,3,9,9,3,2,9,2,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
26,6,zrdc,3,C,8,9,10,9,10,10,3,blue,red,red,red,red,red,circle,circle,circle,square,circle,circle,sharp,dimension_color,second
26,4,zrcf,3,F,7,10,1,3,1,3,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
26,27,zrdf,3,F,9,10,10,10,9,10,1,blue,blue,blue,red,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
26,14,erdc,3,D,5,9,3,3,1,3,2,red,red,red,red,red,blue,circle,circle,circle,circle,square,circle,sharp,dimension_color,first
26,16,brdf,3,DF,3,10,9,3,2,10,2,blue,blue,blue,blue,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
26,10,erdf,3,DF,6,10,2,2,1,3,2,blue,blue,blue,red,blue,red,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
26,21,zrdf,3,C,9,10,10,9,9,10,1,blue,red,red,blue,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
26,26,zrcf,3,F,7,3,2,2,3,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
26,16,zrdf,3,F,9,10,9,10,10,9,2,blue,blue,red,red,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
26,22,erdc,3,D,5,10,1,3,3,1,1,red,red,red,red,red,blue,circle,circle,circle,circle,square,square,sharp,dimension_color,first
26,9,brdc,3,DC,2,10,10,3,1,10,2,blue,red,blue,blue,red,red,circle,circle,circle,square,circle,circle,sharp,dimension_color,both
26,12,zrcf,3,F,7,2,10,10,3,9,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
26,5,brdf,3,DF,3,10,10,1,3,9,3,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
26,3,erdc,3,D,5,9,3,1,3,1,2,red,red,red,red,red,blue,circle,circle,circle,square,square,circle,sharp,dimension_color,first
26,27,brdf,3,DF,3,9,9,2,1,10,2,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
26,13,brdf,3,DC,3,9,9,2,3,9,1,blue,blue,red,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
26,8,zrdf,3,F,9,9,9,9,10,9,2,blue,blue,red,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
26,15,zrcf,3,F,7,10,9,10,9,1,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
26,22,zrdc,3,C,8,10,10,9,9,9,1,blue,red,red,red,red,red,circle,circle,circle,circle,square,square,sharp,dimension_color,second
26,24,brdf,3,DF,3,10,9,1,2,10,1,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
26,15,brcf,3,DCF,1,2,3,2,9,3,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
26,18,zrcf,3,F,7,2,1,2,9,10,1,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
26,20,zrcf,3,F,7,3,1,1,9,1,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
26,24,erdf,3,D,6,9,2,3,2,3,1,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
26,11,erdc,3,D,5,10,1,2,2,3,1,red,red,red,red,red,blue,circle,square,circle,square,circle,square,sharp,dimension_color,first
26,4,brcf,3,FC,1,9,3,1,3,10,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
26,18,brcf,3,DF,1,9,1,3,1,1,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
26,11,zrdc,3,C,8,10,10,10,9,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,second
26,17,zrdc,3,C,8,9,10,9,9,9,1,blue,red,red,red,red,red,circle,square,square,circle,circle,square,sharp,dimension_color,second
26,3,brdc,3,DF,2,10,10,3,2,9,1,blue,red,blue,blue,red,red,circle,square,square,circle,square,square,sharp,dimension_color,both
26,1,zrcf,3,CF,7,2,2,1,3,2,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
26,15,ercf,3,C,4,1,9,1,3,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
26,17,brdc,3,DF,2,9,10,3,2,10,2,blue,red,blue,blue,red,red,circle,square,square,circle,circle,square,sharp,dimension_color,both
26,20,ercf,3,C,4,3,1,3,2,3,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
26,17,erdc,3,F,5,10,2,1,3,1,1,red,red,red,red,red,blue,circle,circle,square,circle,square,circle,sharp,dimension_color,first
26,3,zrdc,3,C,8,10,10,10,9,9,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,dimension_color,second
26,25,erdc,3,D,5,9,2,2,2,2,3,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,sharp,dimension_color,first
26,1,ercf,3,C,4,2,10,10,10,9,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
26,19,erdc,3,F,5,10,1,3,2,2,1,red,red,red,red,red,blue,circle,circle,square,circle,square,circle,sharp,dimension_color,first
26,6,brdc,3,DC,2,9,9,1,2,9,1,blue,red,blue,blue,red,red,circle,circle,square,square,circle,circle,sharp,dimension_color,both
26,25,brdc,3,DC,2,9,9,1,1,9,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,both
26,7,brcf,3,DCF,1,3,2,10,9,2,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
26,23,brcf,3,CF,1,3,10,3,3,10,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
26,12,ercf,3,C,4,10,3,1,10,2,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
26,5,erdf,3,D,6,10,1,3,1,2,3,blue,blue,red,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
26,16,erdf,3,D,6,9,1,1,3,2,2,blue,blue,red,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
26,8,brdf,3,DF,3,9,10,1,3,9,2,blue,red,blue,blue,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
26,24,zrdf,3,F,9,9,10,9,10,10,2,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
26,14,zrdc,3,C,8,9,9,9,10,9,2,blue,red,red,red,red,red,circle,circle,circle,square,circle,square,sharp,dimension_color,second
26,9,erdc,3,D,5,10,2,1,1,3,1,red,red,red,red,red,blue,circle,circle,circle,square,square,square,sharp,dimension_color,first
26,13,zrdf,3,C,9,9,9,10,10,10,3,blue,blue,red,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
26,22,brdc,3,DF,2,9,9,1,1,10,3,blue,red,blue,blue,red,red,circle,circle,square,circle,square,square,sharp,dimension_color,both
26,7,zrcf,3,F,7,10,3,10,9,1,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
26,14,brdc,3,DF,2,10,10,2,2,10,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,both
26,2,zrdf,3,F,9,9,9,10,9,9,1,blue,red,blue,red,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
26,21,erdf,3,DF,6,10,2,3,3,1,3,blue,blue,blue,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
26,10,brdf,3,DF,3,9,10,1,2,10,1,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
26,13,erdf,3,C,6,10,1,2,3,3,2,blue,blue,blue,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
26,26,brcf,3,DF,1,1,1,2,2,2,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
26,6,erdc,3,D,5,9,2,2,1,3,1,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,sharp,dimension_color,first
26,20,brcf,3,CF,1,1,10,1,10,9,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
26,18,ercf,3,C,4,1,10,3,3,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
26,11,brdc,3,DC,2,10,10,1,3,9,2,blue,red,blue,blue,red,red,circle,circle,square,circle,square,square,sharp,dimension_color,both
27,6,brdc,3,CF,2,9,9,1,2,9,1,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,both
27,8,erdf,3,CF,6,9,2,1,3,1,3,blue,red,red,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
27,10,brdf,3,CF,3,9,10,1,2,10,1,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
27,18,ercf,3,CF,4,1,10,3,3,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
27,25,erdc,3,FC,5,9,2,2,2,2,3,red,red,red,red,red,blue,circle,circle,circle,circle,square,square,sharp,dimension_color,first
27,5,erdf,3,FC,6,10,1,3,1,2,3,blue,red,blue,red,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
27,6,erdc,3,FC,5,9,2,2,1,3,1,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,dimension_color,first
27,16,zrdf,3,FC,9,10,9,10,10,9,2,blue,red,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
27,17,zrdc,3,CF,8,9,10,9,9,9,1,blue,red,red,red,red,red,circle,square,circle,circle,square,circle,sharp,dimension_color,second
27,8,zrdf,3,FC,9,9,9,9,10,9,2,blue,blue,blue,blue,red,blue,circle,square,square,square,square,square,sharp,dimension_form,second
27,12,zrcf,3,CF,7,2,10,10,3,9,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
27,14,brdc,3,CF,2,10,10,2,2,10,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,both
27,1,brcf,3,FC,1,9,10,2,9,2,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
27,10,erdf,3,FC,6,10,2,2,1,3,2,blue,red,blue,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
27,14,zrdc,3,CF,8,9,9,9,10,9,2,blue,red,red,red,red,red,circle,square,circle,square,square,square,sharp,dimension_color,second
27,27,brdf,3,FC,3,9,9,2,1,10,2,blue,red,blue,red,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
27,13,erdf,3,FC,6,10,1,2,3,3,2,blue,red,blue,blue,blue,red,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
27,17,brdc,3,CF,2,9,10,3,2,10,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,both
27,23,brcf,3,FC,1,3,10,3,3,10,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
27,22,brdc,3,FC,2,9,9,1,1,10,3,blue,red,blue,blue,red,red,circle,circle,square,circle,circle,circle,sharp,dimension_color,both
27,1,ercf,3,CF,4,2,10,10,10,9,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
27,19,brdc,3,CF,2,10,10,1,2,9,3,blue,red,blue,blue,red,red,circle,circle,circle,square,square,circle,sharp,dimension_color,both
27,23,ercf,3,CF,4,9,1,1,10,9,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
27,13,zrdf,3,CF,9,9,9,10,10,10,3,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
27,27,erdf,3,CF,6,10,3,1,1,3,2,blue,red,blue,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
27,16,brdf,3,CF,3,10,9,3,2,10,2,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
27,3,zrdc,3,CF,8,10,10,10,9,9,3,blue,red,red,red,red,red,circle,circle,square,circle,square,circle,sharp,dimension_color,second
27,7,zrcf,3,CF,7,10,3,10,9,1,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
27,7,brcf,3,CF,1,3,2,10,9,2,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
27,24,brdf,3,CF,3,10,9,1,2,10,1,blue,blue,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,dimension_form,both
27,24,erdf,3,CF,6,9,2,3,2,3,1,blue,blue,blue,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
27,20,ercf,3,CF,4,3,1,3,2,3,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
27,16,erdf,3,CF,6,9,1,1,3,2,2,blue,red,blue,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
27,7,ercf,3,FC,4,10,10,3,3,1,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
27,19,erdc,3,CF,5,10,1,3,2,2,1,red,red,red,red,red,blue,circle,circle,circle,square,square,circle,sharp,dimension_color,first
27,25,brdc,3,FC,2,9,9,1,1,9,2,blue,red,blue,blue,red,red,circle,square,square,circle,circle,circle,sharp,dimension_color,both
27,19,zrdc,3,CF,8,9,9,10,9,10,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,dimension_color,second
27,5,brdf,3,CF,3,10,10,1,3,9,3,blue,blue,blue,blue,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
27,3,erdc,3,CF,5,9,3,1,3,1,2,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,dimension_color,first
27,26,zrcf,3,CF,7,3,2,2,3,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
27,13,brdf,3,CF,3,9,9,2,3,9,1,blue,blue,red,red,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
27,21,erdf,3,CF,6,10,2,3,3,1,3,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
27,17,erdc,3,CF,5,10,2,1,3,1,1,red,red,red,red,red,blue,circle,square,circle,square,square,circle,sharp,dimension_color,first
27,23,zrcf,3,CF,7,3,2,2,2,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
27,15,ercf,3,CF,4,1,9,1,3,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
27,15,zrcf,3,CF,7,10,9,10,9,1,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
27,6,zrdc,3,CF,8,9,10,9,10,10,3,blue,red,red,red,red,red,circle,circle,circle,square,square,square,sharp,dimension_color,second
27,20,brcf,3,CF,1,1,10,1,10,9,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
27,27,zrdf,3,CF,9,10,10,10,9,10,1,blue,blue,blue,red,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
27,2,zrdf,3,CF,9,9,9,10,9,9,1,blue,red,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
27,20,zrcf,3,FC,7,3,1,1,9,1,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
27,22,zrdc,3,FC,8,10,10,9,9,9,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,dimension_color,second
27,22,erdc,3,CF,5,10,1,3,3,1,1,red,red,red,red,red,blue,circle,square,circle,square,circle,circle,sharp,dimension_color,first
27,11,brdc,3,CF,2,10,10,1,3,9,2,blue,red,blue,blue,red,red,circle,square,square,square,circle,square,sharp,dimension_color,both
27,12,ercf,3,CF,4,10,3,1,10,2,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
27,12,brcf,3,CF,1,3,10,2,9,9,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
27,21,zrdf,3,CF,9,10,10,9,9,10,1,blue,red,red,blue,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
27,18,zrcf,3,FC,7,2,1,2,9,10,1,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
27,2,erdf,3,FC,6,10,2,2,2,3,2,blue,blue,red,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
27,2,brdf,3,FC,3,10,10,2,3,9,3,blue,blue,blue,blue,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
27,9,zrdc,3,CF,8,10,9,9,9,9,1,blue,red,red,red,red,red,circle,square,circle,circle,circle,circle,sharp,dimension_color,second
27,25,zrdc,3,CF,8,10,10,9,10,9,3,blue,red,red,red,red,red,circle,square,circle,square,square,square,sharp,dimension_color,second
27,8,brdf,3,CF,3,9,10,1,3,9,2,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
27,4,ercf,3,CF,4,9,10,3,1,2,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
27,26,brcf,3,FC,1,1,1,2,2,2,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
27,9,erdc,3,CF,5,10,2,1,1,3,1,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,dimension_color,first
27,26,ercf,3,CF,4,2,10,1,10,9,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
27,10,zrdf,3,CF,9,10,10,9,9,10,3,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
27,4,zrcf,3,CF,7,10,1,3,1,3,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
27,3,brdc,3,CF,2,10,10,3,2,9,1,blue,red,blue,blue,red,red,circle,square,circle,square,square,circle,sharp,dimension_color,both
27,18,brcf,3,CF,1,9,1,3,1,1,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
27,1,zrcf,3,CF,7,2,2,1,3,2,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
27,4,brcf,3,CF,1,9,3,1,3,10,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
27,15,brcf,3,CF,1,2,3,2,9,3,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
27,14,erdc,3,CF,5,9,3,3,1,3,2,red,red,red,red,red,blue,circle,circle,square,square,square,square,sharp,dimension_color,first
27,21,brdf,3,CF,3,9,9,3,2,9,2,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
27,9,brdc,3,CF,2,10,10,3,1,10,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,dimension_color,both
27,11,zrdc,3,CF,8,10,10,10,9,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,dimension_color,second
27,24,zrdf,3,FC,9,9,10,9,10,10,2,blue,red,red,blue,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
27,11,erdc,3,FC,5,10,1,2,2,3,1,red,red,red,red,red,blue,circle,square,circle,circle,circle,circle,sharp,dimension_color,first
27,5,zrdf,3,CF,9,10,10,9,9,10,3,blue,red,red,red,red,red,circle,square,square,square,square,square,sharp,dimension_form,second
28,13,brdf,3,DCF,3,9,9,2,3,9,1,blue,red,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
28,20,ercf,3,C,4,3,1,3,2,3,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
28,12,ercf,3,C,4,10,3,1,10,2,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
28,12,zrcf,3,F,7,2,10,10,3,9,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
28,27,brdf,3,CF,3,9,9,2,1,10,2,blue,red,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,dimension_form,both
28,1,brcf,3,CF,1,9,10,2,9,2,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
28,4,ercf,3,C,4,9,10,3,1,2,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
28,25,erdc,3,DCF,5,9,2,2,2,2,3,red,red,red,red,red,blue,circle,circle,circle,square,circle,circle,sharp,dimension_color,first
28,4,zrcf,3,F,7,10,1,3,1,3,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
28,18,brcf,3,CF,1,9,1,3,1,1,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
28,7,ercf,3,C,4,10,10,3,3,1,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
28,18,zrcf,3,F,7,2,1,2,9,10,1,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
28,14,brdc,3,DF,2,10,10,2,2,10,2,blue,red,blue,blue,red,red,circle,square,square,circle,circle,circle,sharp,dimension_color,both
28,26,brcf,3,F,1,1,1,2,2,2,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
28,24,erdf,3,DF,6,9,2,3,2,3,1,blue,blue,blue,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
28,14,zrdc,3,CF,8,9,9,9,10,9,2,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,sharp,dimension_color,second
28,27,zrdf,3,F,9,10,10,10,9,10,1,blue,blue,blue,red,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
28,22,erdc,3,DF,5,10,1,3,3,1,1,red,red,red,red,red,blue,circle,square,circle,circle,square,circle,sharp,dimension_color,first
28,26,zrcf,3,F,7,3,2,2,3,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
28,11,brdc,3,CDF,2,10,10,1,3,9,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,sharp,dimension_color,both
28,15,zrcf,3,F,7,10,9,10,9,1,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
28,2,zrdf,3,F,9,9,9,10,9,9,1,blue,blue,blue,red,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
28,8,erdf,3,DF,6,9,2,1,3,1,3,blue,red,blue,red,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
28,21,brdf,3,DF,3,9,9,3,2,9,2,blue,red,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,dimension_form,both
28,1,zrcf,3,F,7,2,2,1,3,2,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
28,1,ercf,3,C,4,2,10,10,10,9,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
28,18,ercf,3,C,4,1,10,3,3,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
28,22,brdc,3,DFC,2,9,9,1,1,10,3,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,both
28,21,zrdf,3,F,9,10,10,9,9,10,1,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
28,7,brcf,3,DF,1,3,2,10,9,2,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
28,12,brcf,3,CF,1,3,10,2,9,9,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
28,20,zrcf,3,F,7,3,1,1,9,1,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
28,6,brdc,3,CDF,2,9,9,1,2,9,1,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,dimension_color,both
28,22,zrdc,3,C,8,10,10,9,9,9,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,dimension_color,second
28,11,zrdc,3,C,8,10,10,10,9,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,dimension_color,second
28,13,zrdf,3,C,9,9,9,10,10,10,3,blue,blue,blue,red,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
28,25,brdc,3,DCF,2,9,9,1,1,9,2,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,square,sharp,dimension_color,both
28,5,zrdf,3,F,9,10,10,9,9,10,3,blue,red,blue,red,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
28,16,brdf,3,DCF,3,10,9,3,2,10,2,blue,blue,blue,red,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
28,5,erdf,3,DCF,6,10,1,3,1,2,3,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
28,9,brdc,3,DCF,2,10,10,3,1,10,2,blue,red,blue,blue,red,red,circle,circle,square,circle,circle,circle,sharp,dimension_color,both
28,23,brcf,3,DCF,1,3,10,3,3,10,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
28,14,erdc,3,D,5,9,3,3,1,3,2,red,red,red,red,red,blue,circle,circle,square,circle,square,square,sharp,dimension_color,first
28,8,zrdf,3,F,9,9,9,9,10,9,2,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
28,6,zrdc,3,C,8,9,10,9,10,10,3,blue,red,red,red,red,red,circle,square,circle,circle,circle,circle,sharp,dimension_color,second
28,16,erdf,3,D,6,9,1,1,3,2,2,blue,blue,blue,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
28,7,zrcf,3,DF,7,10,3,10,9,1,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
28,23,zrcf,3,F,7,3,2,2,2,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
28,4,brcf,3,DFC,1,9,3,1,3,10,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
28,5,brdf,3,DF,3,10,10,1,3,9,3,blue,blue,blue,red,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
28,17,zrdc,3,C,8,9,10,9,9,9,1,blue,red,red,red,red,red,circle,circle,circle,square,circle,circle,sharp,dimension_color,second
28,21,erdf,3,D,6,10,2,3,3,1,3,blue,red,blue,blue,blue,red,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
28,19,erdc,3,D,5,10,1,3,2,2,1,red,red,red,red,red,blue,circle,square,circle,circle,square,circle,sharp,dimension_color,first
28,16,zrdf,3,F,9,10,9,10,10,9,2,blue,red,red,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
28,25,zrdc,3,C,8,10,10,9,10,9,3,blue,red,red,red,red,red,circle,square,circle,square,circle,circle,sharp,dimension_color,second
28,6,erdc,3,D,5,9,2,2,1,3,1,red,red,red,red,red,blue,circle,circle,square,circle,square,circle,sharp,dimension_color,first
