id,item,conditions,list,trials,size_A,size_B,size_C,size_D,size_E,size_F,color_A,color_B,color_C,color_D,color_E,color_F,form_A,form_B,form_C,form_D,form_E,form_F,sharpness,prefer_first_1st,combination,relevant_property
28,7,zrdc,1.0,8.0,9.0,10.0,10.0,10.0,9.0,1.0,blue,red,red,red,red,red,circle,circle,circle,square,circle,circle,sharp,100.0,dimension_color,second
28,8,zrcf,1.0,7.0,3.0,1.0,9.0,9.0,2.0,10.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,10.0,color_form,second
28,13,brcf,1.0,1.0,3.0,2.0,10.0,9.0,1.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
28,4,brdc,1.0,2.0,10.0,9.0,1.0,2.0,9.0,2.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,100.0,dimension_color,both
28,27,ercf,1.0,4.0,2.0,2.0,9.0,10.0,3.0,9.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,0.0,color_form,first
28,22,zrdf,1.0,9.0,10.0,10.0,9.0,9.0,9.0,1.0,blue,blue,red,red,blue,red,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
28,11,erdf,1.0,6.0,10.0,1.0,2.0,2.0,3.0,1.0,blue,red,red,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
28,19,erdf,1.0,6.0,10.0,1.0,3.0,2.0,2.0,1.0,blue,blue,blue,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
28,11,zrdf,1.0,9.0,10.0,10.0,10.0,9.0,10.0,1.0,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
28,17,zrdf,1.0,9.0,9.0,10.0,9.0,9.0,9.0,1.0,blue,red,blue,red,red,blue,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
28,26,erdc,1.0,5.0,10.0,3.0,1.0,3.0,1.0,3.0,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,100.0,dimension_color,first
28,16,zrcf,1.0,7.0,10.0,10.0,10.0,3.0,1.0,2.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,16.0,color_form,second
28,25,brdf,1.0,3.0,9.0,9.0,1.0,1.0,9.0,2.0,blue,blue,blue,blue,red,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
28,25,zrdf,1.0,9.0,10.0,10.0,9.0,10.0,9.0,3.0,blue,red,blue,blue,blue,red,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
28,9,brdf,1.0,3.0,10.0,10.0,3.0,1.0,10.0,2.0,blue,red,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
28,4,erdc,1.0,5.0,10.0,3.0,2.0,2.0,2.0,2.0,red,red,red,red,red,blue,circle,circle,circle,square,square,circle,sharp,96.0,dimension_color,first
28,2,zrcf,1.0,7.0,1.0,9.0,3.0,3.0,1.0,10.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,color_form,second
28,5,ercf,1.0,4.0,2.0,2.0,9.0,9.0,9.0,2.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
28,6,erdf,1.0,6.0,9.0,2.0,2.0,1.0,3.0,1.0,blue,blue,red,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
28,3,zrdf,1.0,9.0,10.0,10.0,10.0,9.0,9.0,3.0,blue,red,blue,red,blue,blue,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
28,19,brdf,1.0,3.0,10.0,10.0,1.0,2.0,9.0,3.0,blue,blue,blue,blue,red,red,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
28,23,zrdc,1.0,8.0,10.0,9.0,9.0,10.0,10.0,1.0,blue,red,red,red,red,red,circle,circle,circle,square,circle,circle,sharp,100.0,dimension_color,second
28,22,brdf,1.0,3.0,9.0,9.0,1.0,1.0,10.0,3.0,blue,red,blue,blue,red,red,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
28,20,brdc,1.0,2.0,9.0,9.0,1.0,3.0,10.0,3.0,blue,red,blue,blue,red,red,circle,circle,square,circle,square,circle,sharp,100.0,dimension_color,both
28,1,brdc,1.0,2.0,10.0,10.0,3.0,2.0,10.0,1.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,100.0,dimension_color,both
28,14,zrdf,1.0,9.0,9.0,9.0,9.0,10.0,9.0,2.0,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
28,14,erdf,1.0,6.0,9.0,3.0,3.0,1.0,3.0,2.0,blue,red,blue,red,red,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
28,4,zrdc,1.0,8.0,9.0,10.0,10.0,10.0,9.0,2.0,blue,red,red,red,red,red,circle,square,circle,square,square,circle,sharp,100.0,dimension_color,second
28,2,ercf,1.0,4.0,1.0,9.0,1.0,9.0,10.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
28,18,erdc,1.0,5.0,10.0,1.0,3.0,2.0,1.0,2.0,red,red,red,red,red,blue,circle,square,circle,circle,circle,circle,sharp,100.0,dimension_color,first
28,24,ercf,1.0,4.0,3.0,9.0,1.0,1.0,1.0,10.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
28,21,ercf,1.0,4.0,9.0,9.0,3.0,1.0,2.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
28,15,erdc,1.0,5.0,9.0,1.0,2.0,1.0,2.0,2.0,red,red,red,red,red,blue,circle,square,circle,circle,square,circle,sharp,100.0,dimension_color,first
28,7,brdc,1.0,2.0,9.0,9.0,1.0,1.0,10.0,2.0,blue,red,blue,blue,red,red,circle,square,circle,square,square,square,sharp,100.0,dimension_color,both
28,23,brdc,1.0,2.0,10.0,10.0,2.0,3.0,9.0,3.0,blue,red,blue,blue,red,red,circle,circle,square,square,circle,circle,sharp,100.0,dimension_color,both
28,16,ercf,1.0,4.0,3.0,9.0,3.0,10.0,1.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
28,15,brdc,1.0,2.0,10.0,10.0,3.0,3.0,10.0,3.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,square,sharp,100.0,dimension_color,both
28,10,brcf,1.0,1.0,2.0,10.0,10.0,9.0,3.0,1.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,0.0,color_form,both
28,8,ercf,1.0,4.0,3.0,2.0,10.0,1.0,1.0,3.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
28,12,zrdc,1.0,8.0,9.0,9.0,9.0,9.0,9.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_color,second
28,22,erdf,1.0,6.0,10.0,1.0,3.0,3.0,1.0,1.0,blue,blue,blue,red,blue,red,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
28,7,erdc,1.0,5.0,10.0,3.0,3.0,3.0,3.0,3.0,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,sharp,100.0,dimension_color,first
28,11,brdf,1.0,3.0,10.0,10.0,1.0,3.0,9.0,2.0,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
28,10,ercf,1.0,4.0,1.0,2.0,3.0,3.0,9.0,3.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
28,8,brcf,1.0,1.0,1.0,1.0,9.0,1.0,1.0,3.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
28,15,zrdc,1.0,8.0,9.0,10.0,10.0,10.0,10.0,1.0,blue,red,red,red,red,red,circle,circle,circle,square,square,circle,sharp,100.0,dimension_color,second
28,27,zrcf,1.0,7.0,2.0,2.0,10.0,10.0,3.0,9.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,color_form,second
28,24,zrcf,1.0,7.0,3.0,10.0,2.0,10.0,1.0,9.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
28,2,brcf,1.0,1.0,10.0,9.0,9.0,2.0,2.0,1.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
28,21,brcf,1.0,1.0,3.0,9.0,9.0,1.0,1.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
28,12,erdc,1.0,5.0,9.0,1.0,3.0,2.0,3.0,2.0,red,red,red,red,red,blue,circle,square,square,circle,circle,circle,sharp,100.0,dimension_color,first
28,23,erdc,1.0,5.0,10.0,2.0,3.0,2.0,3.0,1.0,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,100.0,dimension_color,first
28,17,erdf,1.0,6.0,10.0,2.0,1.0,3.0,1.0,1.0,blue,blue,blue,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
28,1,zrdc,1.0,8.0,9.0,10.0,9.0,10.0,9.0,2.0,blue,red,red,red,red,red,circle,circle,circle,square,circle,circle,sharp,100.0,dimension_color,second
28,13,zrcf,1.0,7.0,9.0,3.0,2.0,2.0,9.0,9.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
28,13,ercf,1.0,4.0,1.0,10.0,10.0,3.0,9.0,2.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
28,16,brcf,1.0,1.0,1.0,1.0,1.0,3.0,9.0,10.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
28,17,brdf,1.0,3.0,9.0,10.0,3.0,2.0,10.0,2.0,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
28,24,brcf,1.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
28,5,brcf,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
28,18,brdc,1.0,2.0,9.0,10.0,2.0,1.0,9.0,1.0,blue,red,blue,blue,red,red,circle,circle,circle,square,square,circle,sharp,100.0,dimension_color,both
28,20,erdc,1.0,5.0,9.0,2.0,3.0,2.0,2.0,3.0,red,red,red,red,red,blue,circle,square,circle,square,square,square,sharp,100.0,dimension_color,first
28,14,brdf,1.0,3.0,10.0,10.0,2.0,2.0,10.0,2.0,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,0.0,dimension_form,both
29,9,brdf,1.0,3.0,10.0,10.0,3.0,1.0,10.0,2.0,blue,red,red,blue,blue,blue,circle,square,circle,circle,square,square,sharp,81.0,dimension_form,both
29,6,zrdf,1.0,9.0,9.0,10.0,9.0,10.0,10.0,3.0,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,14.0,dimension_form,second
29,16,brcf,1.0,1.0,1.0,1.0,1.0,3.0,9.0,10.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,81.0,color_form,both
29,6,brdf,1.0,3.0,9.0,9.0,1.0,2.0,9.0,1.0,blue,red,red,red,blue,blue,circle,square,circle,circle,square,square,sharp,92.0,dimension_form,both
29,6,erdf,1.0,6.0,9.0,2.0,2.0,1.0,3.0,1.0,blue,red,red,red,red,blue,circle,circle,circle,circle,circle,square,sharp,9.0,dimension_form,first
29,25,brdf,1.0,3.0,9.0,9.0,1.0,1.0,9.0,2.0,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,8.0,dimension_form,both
29,1,brdc,1.0,2.0,10.0,10.0,3.0,2.0,10.0,1.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,10.0,dimension_color,both
29,3,erdf,1.0,6.0,9.0,3.0,1.0,3.0,1.0,2.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,14.0,dimension_form,first
29,16,ercf,1.0,4.0,3.0,9.0,3.0,10.0,1.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,90.0,color_form,first
29,23,erdc,1.0,5.0,10.0,2.0,3.0,2.0,3.0,1.0,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,12.0,dimension_color,first
29,2,zrcf,1.0,7.0,1.0,9.0,3.0,3.0,1.0,10.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,9.0,color_form,second
29,21,ercf,1.0,4.0,9.0,9.0,3.0,1.0,2.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,86.0,color_form,first
29,23,zrdc,1.0,8.0,10.0,9.0,9.0,10.0,10.0,1.0,blue,red,red,red,red,red,circle,square,circle,circle,square,circle,sharp,83.0,dimension_color,second
29,4,erdc,1.0,5.0,10.0,3.0,2.0,2.0,2.0,2.0,red,red,red,red,red,blue,circle,square,square,circle,square,circle,sharp,14.0,dimension_color,first
29,11,brdf,1.0,3.0,10.0,10.0,1.0,3.0,9.0,2.0,blue,blue,red,blue,red,blue,circle,square,circle,circle,square,square,sharp,12.0,dimension_form,both
29,22,zrdf,1.0,9.0,10.0,10.0,9.0,9.0,9.0,1.0,blue,blue,red,blue,blue,blue,circle,square,square,square,square,square,sharp,89.0,dimension_form,second
29,17,zrdf,1.0,9.0,9.0,10.0,9.0,9.0,9.0,1.0,blue,blue,blue,red,blue,blue,circle,square,square,square,square,square,sharp,4.0,dimension_form,second
29,26,zrdc,1.0,8.0,10.0,10.0,9.0,9.0,9.0,2.0,blue,red,red,red,red,red,circle,circle,square,circle,square,circle,sharp,16.0,dimension_color,second
29,18,brdc,1.0,2.0,9.0,10.0,2.0,1.0,9.0,1.0,blue,red,blue,blue,red,red,circle,circle,circle,square,circle,square,sharp,8.0,dimension_color,both
29,4,zrdc,1.0,8.0,9.0,10.0,10.0,10.0,9.0,2.0,blue,red,red,red,red,red,circle,circle,circle,circle,square,square,sharp,9.0,dimension_color,second
29,11,zrdf,1.0,9.0,10.0,10.0,10.0,9.0,10.0,1.0,blue,blue,red,blue,blue,red,circle,square,square,square,square,square,sharp,86.0,dimension_form,second
29,9,erdf,1.0,6.0,10.0,2.0,1.0,1.0,3.0,1.0,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,17.0,dimension_form,first
29,23,brdc,1.0,2.0,10.0,10.0,2.0,3.0,9.0,3.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,sharp,93.0,dimension_color,both
29,7,erdc,1.0,5.0,10.0,3.0,3.0,3.0,3.0,3.0,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,98.0,dimension_color,first
29,20,brdc,1.0,2.0,9.0,9.0,1.0,3.0,10.0,3.0,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,circle,sharp,86.0,dimension_color,both
29,17,brdf,1.0,3.0,9.0,10.0,3.0,2.0,10.0,2.0,blue,red,blue,red,blue,blue,circle,square,circle,circle,square,square,sharp,16.0,dimension_form,both
29,9,zrdf,1.0,9.0,10.0,9.0,9.0,9.0,9.0,1.0,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,78.0,dimension_form,second
29,8,zrcf,1.0,7.0,3.0,1.0,9.0,9.0,2.0,10.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,81.0,color_form,second
29,5,brcf,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,18.0,color_form,both
29,13,ercf,1.0,4.0,1.0,10.0,10.0,3.0,9.0,2.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,19.0,color_form,first
29,14,zrdf,1.0,9.0,9.0,9.0,9.0,10.0,9.0,2.0,blue,red,blue,red,red,blue,circle,square,square,square,square,square,sharp,87.0,dimension_form,second
29,21,zrcf,1.0,7.0,2.0,2.0,10.0,1.0,10.0,1.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,83.0,color_form,second
29,26,erdc,1.0,5.0,10.0,3.0,1.0,3.0,1.0,3.0,red,red,red,red,red,blue,circle,circle,circle,circle,square,circle,sharp,84.0,dimension_color,first
29,20,erdc,1.0,5.0,9.0,2.0,3.0,2.0,2.0,3.0,red,red,red,red,red,blue,circle,circle,square,square,circle,circle,sharp,14.0,dimension_color,first
29,12,zrdc,1.0,8.0,9.0,9.0,9.0,9.0,9.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,87.0,dimension_color,second
29,8,brcf,1.0,1.0,1.0,1.0,9.0,1.0,1.0,3.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,25.0,color_form,both
29,15,brdc,1.0,2.0,10.0,10.0,3.0,3.0,10.0,3.0,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,square,sharp,97.0,dimension_color,both
29,25,erdf,1.0,6.0,9.0,2.0,2.0,2.0,2.0,3.0,blue,blue,blue,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,13.0,dimension_form,first
29,21,brcf,1.0,1.0,3.0,9.0,9.0,1.0,1.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,86.0,color_form,both
29,24,brcf,1.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,14.0,color_form,both
29,11,erdf,1.0,6.0,10.0,1.0,2.0,2.0,3.0,1.0,blue,blue,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,20.0,dimension_form,first
29,13,zrcf,1.0,7.0,9.0,3.0,2.0,2.0,9.0,9.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,26.0,color_form,second
29,12,erdc,1.0,5.0,9.0,1.0,3.0,2.0,3.0,2.0,red,red,red,red,red,blue,circle,circle,circle,circle,square,circle,sharp,83.0,dimension_color,first
29,10,zrcf,1.0,7.0,2.0,3.0,3.0,3.0,1.0,10.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,86.0,color_form,second
29,12,brdc,1.0,2.0,9.0,9.0,2.0,2.0,10.0,2.0,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,square,sharp,21.0,dimension_color,both
29,15,erdc,1.0,5.0,9.0,1.0,2.0,1.0,2.0,2.0,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,84.0,dimension_color,first
29,18,zrdc,1.0,8.0,9.0,10.0,9.0,10.0,9.0,2.0,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,sharp,82.0,dimension_color,second
29,7,zrdc,1.0,8.0,9.0,10.0,10.0,10.0,9.0,1.0,blue,red,red,red,red,red,circle,circle,square,circle,square,circle,sharp,11.0,dimension_color,second
29,22,brdf,1.0,3.0,9.0,9.0,1.0,1.0,10.0,3.0,blue,blue,red,blue,red,red,circle,square,circle,circle,square,square,sharp,6.0,dimension_form,both
29,18,erdc,1.0,5.0,10.0,1.0,3.0,2.0,1.0,2.0,red,red,red,red,red,blue,circle,circle,circle,circle,circle,square,sharp,11.0,dimension_color,first
29,5,ercf,1.0,4.0,2.0,2.0,9.0,9.0,9.0,2.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,83.0,color_form,first
29,19,brdf,1.0,3.0,10.0,10.0,1.0,2.0,9.0,3.0,blue,blue,red,red,red,blue,circle,square,circle,circle,square,square,sharp,89.0,dimension_form,both
29,8,ercf,1.0,4.0,3.0,2.0,10.0,1.0,1.0,3.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,16.0,color_form,first
29,27,zrcf,1.0,7.0,2.0,2.0,10.0,10.0,3.0,9.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,90.0,color_form,second
29,14,brdf,1.0,3.0,10.0,10.0,2.0,2.0,10.0,2.0,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,89.0,dimension_form,both
29,19,erdf,1.0,6.0,10.0,1.0,3.0,2.0,2.0,1.0,blue,blue,blue,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,20.0,dimension_form,first
29,14,erdf,1.0,6.0,9.0,3.0,3.0,1.0,3.0,2.0,blue,blue,blue,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,9.0,dimension_form,first
29,10,brcf,1.0,1.0,2.0,10.0,10.0,9.0,3.0,1.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,90.0,color_form,both
29,22,erdf,1.0,6.0,10.0,1.0,3.0,3.0,1.0,1.0,blue,blue,red,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,93.0,dimension_form,first
29,26,brdc,1.0,2.0,9.0,10.0,1.0,1.0,10.0,1.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,square,sharp,13.0,dimension_color,both
29,7,brdc,1.0,2.0,9.0,9.0,1.0,1.0,10.0,2.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,12.0,dimension_color,both
29,17,erdf,1.0,6.0,10.0,2.0,1.0,3.0,1.0,1.0,blue,blue,blue,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,8.0,dimension_form,first
29,27,ercf,1.0,4.0,2.0,2.0,9.0,10.0,3.0,9.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,19.0,color_form,first
29,13,brcf,1.0,1.0,3.0,2.0,10.0,9.0,1.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,93.0,color_form,both
29,5,zrcf,1.0,7.0,9.0,1.0,3.0,3.0,1.0,1.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,86.0,color_form,second
29,3,brdf,1.0,3.0,10.0,10.0,3.0,2.0,9.0,1.0,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,15.0,dimension_form,both
29,4,brdc,1.0,2.0,10.0,9.0,1.0,2.0,9.0,2.0,blue,red,blue,blue,red,red,circle,circle,square,square,square,circle,sharp,91.0,dimension_color,both
29,1,erdc,1.0,5.0,9.0,1.0,1.0,1.0,2.0,1.0,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,sharp,10.0,dimension_color,first
29,10,ercf,1.0,4.0,1.0,2.0,3.0,3.0,9.0,3.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,79.0,color_form,first
29,2,ercf,1.0,4.0,1.0,9.0,1.0,9.0,10.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,83.0,color_form,first
29,19,zrdf,1.0,9.0,9.0,9.0,10.0,9.0,10.0,3.0,blue,blue,blue,blue,red,blue,circle,square,square,square,square,square,sharp,29.0,dimension_form,second
29,20,zrdc,1.0,8.0,10.0,10.0,10.0,10.0,10.0,1.0,blue,red,red,red,red,red,circle,square,circle,square,square,square,sharp,88.0,dimension_color,second
29,2,brcf,1.0,1.0,10.0,9.0,9.0,2.0,2.0,1.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,12.0,color_form,both
29,24,zrcf,1.0,7.0,3.0,10.0,2.0,10.0,1.0,9.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,89.0,color_form,second
29,1,zrdc,1.0,8.0,9.0,10.0,9.0,10.0,9.0,2.0,blue,red,red,red,red,red,circle,square,square,circle,circle,square,sharp,71.0,dimension_color,second
29,15,zrdc,1.0,8.0,9.0,10.0,10.0,10.0,10.0,1.0,blue,red,red,red,red,red,circle,square,circle,circle,circle,square,sharp,8.0,dimension_color,second
29,3,zrdf,1.0,9.0,10.0,10.0,10.0,9.0,9.0,3.0,blue,blue,blue,blue,red,blue,circle,square,square,square,square,square,sharp,21.0,dimension_form,second
29,25,zrdf,1.0,9.0,10.0,10.0,9.0,10.0,9.0,3.0,blue,blue,blue,red,red,red,circle,square,square,square,square,square,sharp,13.0,dimension_form,second
29,16,zrcf,1.0,7.0,10.0,10.0,10.0,3.0,1.0,2.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,85.0,color_form,second
30,8,brdf,3.0,3.0,9.0,10.0,1.0,3.0,9.0,2.0,blue,red,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,92.0,dimension_form,both
30,14,brdc,3.0,2.0,10.0,10.0,2.0,2.0,10.0,2.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,sharp,95.0,dimension_color,both
30,25,zrdc,3.0,8.0,10.0,10.0,9.0,10.0,9.0,3.0,blue,red,red,red,red,red,circle,circle,circle,circle,square,square,sharp,92.0,dimension_color,second
30,8,erdf,3.0,6.0,9.0,2.0,1.0,3.0,1.0,3.0,blue,blue,red,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,96.0,dimension_form,first
30,3,brdc,3.0,2.0,10.0,10.0,3.0,2.0,9.0,1.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,sharp,92.0,dimension_color,both
30,1,zrcf,3.0,7.0,2.0,2.0,1.0,3.0,2.0,3.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,7.0,color_form,second
30,3,zrdc,3.0,8.0,10.0,10.0,10.0,9.0,9.0,3.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,100.0,dimension_color,second
30,9,erdc,3.0,5.0,10.0,2.0,1.0,1.0,3.0,1.0,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,sharp,0.0,dimension_color,first
30,8,zrdf,3.0,9.0,9.0,9.0,9.0,10.0,9.0,2.0,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,91.0,dimension_form,second
30,16,erdf,3.0,6.0,9.0,1.0,1.0,3.0,2.0,2.0,blue,red,red,blue,blue,red,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
30,11,erdc,3.0,5.0,10.0,1.0,2.0,2.0,3.0,1.0,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,87.0,dimension_color,first
30,10,zrdf,3.0,9.0,10.0,10.0,9.0,9.0,10.0,3.0,blue,red,blue,red,blue,red,circle,square,square,square,square,square,sharp,7.0,dimension_form,second
30,21,zrdf,3.0,9.0,10.0,10.0,9.0,9.0,10.0,1.0,blue,red,blue,blue,red,blue,circle,square,square,square,square,square,sharp,0.0,dimension_form,second
30,10,erdf,3.0,6.0,10.0,2.0,2.0,1.0,3.0,2.0,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
30,21,erdf,3.0,6.0,10.0,2.0,3.0,3.0,1.0,3.0,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,96.0,dimension_form,first
30,7,ercf,3.0,4.0,10.0,10.0,3.0,3.0,1.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,96.0,color_form,first
30,17,erdc,3.0,5.0,10.0,2.0,1.0,3.0,1.0,1.0,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,8.0,dimension_color,first
30,15,zrcf,3.0,7.0,10.0,9.0,10.0,9.0,1.0,3.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,5.0,color_form,second
30,27,brdf,3.0,3.0,9.0,9.0,2.0,1.0,10.0,2.0,blue,red,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,93.0,dimension_form,both
