alpha,bias,color_semvalue,k
0.31586358,3.0534635,0.98462033,0.0026099638
0.3332169,2.6571488,0.9807719,0.003559049
0.3080211,3.2307563,0.96635056,0.0031709732
0.29988164,3.0691667,0.9763104,0.0017247275
0.29505083,2.7550132,0.9903328,0.0014904097
0.3539743,2.8730276,0.9612765,0.0110606225
0.32416743,2.7595415,0.9534651,0.002401162
0.310147,3.0078132,0.9748206,0.0025581222
0.3035509,2.9927971,0.97345227,0.0033779494
0.33485657,3.1418653,0.9771404,0.0035823325
0.34696573,2.6614928,0.9607325,0.00328888
0.30037925,3.1887054,0.9896338,0.0028505886
0.33050078,3.1748915,0.9612452,0.00464386
0.34324896,2.5025914,0.98747104,0.003095246
0.3082402,3.1657836,0.95945793,0.0024783174
0.30624473,3.2138996,0.9809254,0.0027532042
0.28363425,3.0187883,0.99312854,0.0012230357
0.29027295,3.0056705,0.993704,0.0012822938
0.30149075,3.0688334,0.9843374,0.0023030424
0.306778,2.9558234,0.9806692,0.0014970424
0.29979864,3.079822,0.97825795,0.0018155038
0.29241434,3.1001792,0.9786502,0.0022451698
0.27277374,3.2480903,0.9890342,0.0021502513
0.29121095,2.8097267,0.9872027,0.0011084356
0.27356142,3.4946716,0.9831646,0.0011234772
0.30221257,3.1703906,0.9743387,0.0033957472
0.3309554,2.9422932,0.9803185,0.0030228528
0.2925696,3.479911,0.96997815,0.0023554605
0.3082504,3.1185913,0.987706,0.0020804785
0.31346074,2.8625252,0.9794357,0.0020968295
0.30721408,2.7140794,0.9869816,0.0017457072
0.27188423,3.7318754,0.9881765,0.0010116574
0.2891655,3.1296155,0.98127687,0.0015914221
0.30290627,3.4664512,0.9597838,0.0033445864
0.3155441,2.899877,0.9889643,0.0013720132
0.2822461,3.2942543,0.9783971,0.0022055944
0.3024109,3.3036819,0.9805833,0.0024034956
0.28664017,3.274363,0.98245484,0.0013312179
0.27302253,3.3934216,0.98390216,0.0010021543
0.28057694,3.3690462,0.99030733,0.0010120542
0.2815983,3.5766993,0.98475885,0.001457648
0.28349596,3.608137,0.9828364,0.0013379883
0.32528678,2.9765577,0.98478484,0.0028507486
0.27820808,3.9330645,0.96548337,0.0020346649
0.30427408,3.4080157,0.94183207,0.0024408035
0.3033139,3.48118,0.94437516,0.0018043641
0.27783272,3.5231442,0.98104423,0.0026971598
0.315598,2.8176923,0.9668464,0.0023676993
0.28809896,3.4073367,0.9774829,0.0015155764
0.33666402,2.7005856,0.9766772,0.0036380864
0.334361,2.7936478,0.97827506,0.0044180783
0.29819396,2.9561663,0.9865747,0.0011905835
0.31849667,2.8521996,0.9808241,0.0026210097
0.31343773,3.353097,0.9732598,0.0030702485
0.31831205,2.8765168,0.9778656,0.0024132347
0.31627867,3.0677097,0.97417873,0.0040625194
0.30899543,3.1146462,0.9695468,0.0023519525
0.34660268,2.701933,0.97373104,0.0051097595
0.35206696,2.7350745,0.961799,0.0049329456
0.2997149,2.9901125,0.9889255,0.0015219832
0.29330435,3.3414412,0.98721015,0.0028826362
0.2706431,3.6234267,0.9865796,0.001051358
0.28554568,3.2591932,0.9843003,0.0015945217
0.33550397,3.1030214,0.9655005,0.0040563964
0.29942405,2.8239257,0.9891257,0.0014386155
0.28582704,3.3494754,0.98369837,0.001481745
0.29472855,3.2934923,0.98549855,0.0019680986
0.27583155,3.8284068,0.9821311,0.0011224155
0.28300583,3.0747736,0.9855181,0.0011551568
0.33065817,2.9029427,0.97294146,0.004437442
0.32394296,2.9705157,0.97596526,0.004579962
0.32806543,3.1105852,0.97551244,0.004677536
0.32585886,2.9269726,0.970939,0.0038480454
0.29579708,2.9997554,0.9854382,0.0016032944
0.31032333,2.8820314,0.9820302,0.0025304565
0.32613927,2.809423,0.9760993,0.0025605615
0.3123768,3.0407357,0.9821816,0.003237851
0.3392274,2.9375052,0.97816086,0.004570073
0.32702795,3.1181557,0.9695621,0.003867809
0.32742077,2.9394207,0.9681466,0.003553159
0.35092106,2.8199458,0.97389424,0.0029776855
0.32930404,3.3033504,0.9641187,0.004056048
0.31876123,2.9809601,0.97695154,0.0025417975
0.300981,3.0120146,0.97540754,0.002630414
0.29473248,3.3401558,0.9842768,0.0015891895
0.2773272,3.4104247,0.9860742,0.0013188318
0.28874147,3.3429189,0.9834306,0.0019395845
0.34016266,2.5906549,0.98174274,0.0021445886
0.2653585,3.6260412,0.9919139,0.00089365
0.24981536,4.0236454,0.992761,0.0009887448
0.2734901,3.0555925,0.9904142,0.0005418693
0.27585363,3.5429547,0.980924,0.0010190853
0.30076236,3.0903296,0.97928715,0.0030958273
0.3165031,3.2908833,0.98347497,0.003052153
0.2981591,3.0426216,0.98563945,0.0030178516
0.2808119,3.2783973,0.97658986,0.0015252467
0.3397982,2.7863138,0.978675,0.004106367
0.31717277,3.1208801,0.95883703,0.003219594
0.3367281,2.8642778,0.9668044,0.0030431745
0.31649667,2.8522577,0.98866445,0.0032388545
0.31586686,3.299376,0.95885706,0.002698267
0.2793026,3.4793537,0.9869904,0.0018978176
0.33148324,2.6108725,0.9847645,0.0014348241
0.33273017,2.574532,0.977741,0.002992227
0.33679092,2.528788,0.9761263,0.002360585
0.2885912,3.4825506,0.9787538,0.0028562488
0.3368177,2.7164207,0.97858745,0.0024492785
0.34473428,2.911253,0.968542,0.0064392523
0.34995082,2.7961707,0.96709836,0.0057694297
0.33671442,2.4627829,0.9877807,0.0017699754
0.30746382,3.2276347,0.9811911,0.003149726
0.30721217,2.8677912,0.9851349,0.0017293541
0.31095186,2.9371119,0.98654604,0.0016237065
0.3065322,2.8632388,0.97988945,0.00080516277
0.267845,3.927733,0.9906493,0.0022523487
0.2922692,3.718986,0.94230187,0.0009479423
0.32403317,2.6601493,0.98214495,0.00078486453
0.30899,2.5794394,0.9840591,0.0017492856
0.3105338,2.8793197,0.98688847,0.0010902295
0.28303248,3.2042637,0.9941816,0.0008342878
0.27026108,3.3432364,0.99153507,0.00096149504
0.24897708,3.8259225,0.9915366,0.00062266894
0.33075032,2.5431376,0.98392487,0.0019529094
0.31040967,2.5035841,0.983595,0.0020350988
0.3319166,2.7928457,0.9818013,0.0023274692
0.31690162,2.92454,0.979221,0.0021852145
0.3246836,3.115809,0.9836933,0.0045374604
0.3246836,3.115809,0.9836933,0.0045374604
0.3507174,2.5280075,0.9525777,0.0027967826
0.34228277,2.726902,0.9658422,0.003235782
0.259699,3.6547508,0.9899685,0.0009149
0.2509934,3.7241535,0.99256766,0.00057171093
0.25098574,3.971025,0.99468803,0.0011233296
0.36189973,2.6494284,0.9766962,0.006431761
0.34276316,2.6391666,0.9783932,0.005837185
0.35103875,2.376112,0.96727365,0.004169496
0.37010258,2.3969169,0.96279174,0.0039502387
0.30595997,3.0743866,0.9731837,0.001104131
0.28942162,3.1741216,0.9806442,0.0013238676
0.2903723,3.3994648,0.9706246,0.0018492602
0.33196193,2.8096833,0.9758505,0.0025455505
0.35216016,2.6930976,0.9710921,0.0036272046
0.29987,3.1657512,0.98101276,0.0029634978
0.318897,3.0521092,0.9776368,0.0024026085
0.30245715,2.988535,0.98639023,0.0019232067
0.29726595,3.4972112,0.9806635,0.0019389514
0.29118675,3.5439253,0.98116136,0.0024239307
0.3174785,3.2151814,0.9783109,0.0034248305
0.33073348,2.9983015,0.9405929,0.0036594954
0.32311904,2.933909,0.9777585,0.0033177352
0.3205301,2.8849492,0.9813597,0.0028113346
0.296997,3.5770836,0.97251254,0.0023147827
0.2988565,3.4837613,0.9603112,0.003959061
0.2988565,3.4837613,0.9603112,0.003959061
0.303521,3.4804637,0.9633638,0.0024725443
0.29152933,3.1497486,0.98349035,0.0017023602
0.3321461,2.8776474,0.97569,0.0030640154
0.29912466,2.8970761,0.9886253,0.0011943949
0.2813453,3.608754,0.9795673,0.0010908087
0.3184925,3.2130003,0.97827905,0.0029893094
0.30748048,2.9797645,0.98588574,0.0015190498
0.29212642,3.1567237,0.98814476,0.0011699059
0.28690463,3.4820125,0.9852571,0.0009717108
0.30994797,3.2384264,0.97941226,0.002589677
0.28549075,3.6135201,0.97554195,0.0017965595
0.29331243,3.1482441,0.98662263,0.0014215242
0.31020436,2.8731968,0.97912437,0.0043736943
0.3343575,2.9002948,0.97900087,0.0021638442
0.31715107,2.85391,0.97320133,0.0028985345
0.3151456,3.0934918,0.9720409,0.0019386018
0.30844513,2.9760618,0.9868816,0.002427786
0.29795304,3.1414218,0.98246,0.0016113642
0.31733963,2.8928814,0.9837711,0.002528131
0.32706106,2.963705,0.9829161,0.0042113224
0.30000508,3.0470557,0.9778893,0.0014293581
0.30308002,2.8538084,0.97287333,0.001110679
0.32815146,2.8980784,0.9724452,0.002579705
0.2691058,3.5376854,0.9893448,0.0011709683
0.28222588,3.0949178,0.9890708,0.0007382403
0.31629208,2.8056905,0.9847357,0.003159988
0.3172651,2.7112799,0.98235506,0.0022944969
0.26054755,3.9511616,0.97680897,0.0016057419
0.3478281,2.5975442,0.9821744,0.003253382
0.35994673,2.5280726,0.9564302,0.0038493325
0.33171937,2.9000077,0.9594586,0.005643367
0.33112973,2.992313,0.9727501,0.0028044826
0.3171588,2.5929465,0.98306215,0.0028656567
0.33397532,2.6182866,0.9839252,0.0018379934
0.3227706,2.7070293,0.9826089,0.0021775248
0.28673878,3.5268793,0.98051,0.0017298902
0.36547023,2.229453,0.98174435,0.0045823697
0.2765255,3.561707,0.9776847,0.0027542845
0.32029217,3.2001998,0.9634322,0.0017310664
0.31482583,2.9860973,0.97151935,0.0033563133
0.30198383,3.3460102,0.98032045,0.002141435
0.29500315,2.8149972,0.9737091,0.0025362342
0.30518836,3.1598494,0.98906636,0.0015918738
0.2840397,3.0331802,0.9936259,0.0016879821
0.29236007,2.8568215,0.9836812,0.0010340072
0.301453,2.9684157,0.98964256,0.0014873268
0.30348012,2.6527746,0.99064636,0.0011922767
0.3321328,2.7527726,0.98309374,0.0018103654
0.3219421,3.0388527,0.9752622,0.0034447075
0.34532446,2.6618342,0.9753376,0.0046786726
0.33444592,2.402636,0.982844,0.0023287304
0.28954703,3.5432673,0.98514605,0.0024996842
0.28514504,3.4157696,0.98133427,0.0016648275
0.2778817,3.3146017,0.989296,0.00094819797
0.240436,4.106394,0.98724127,0.0006418279
0.262002,3.763633,0.98784375,0.0012874581
0.2916879,3.5162318,0.9757395,0.0030189224
0.28108898,3.650222,0.9605336,0.0017791298
0.2887703,3.6701937,0.9574235,0.0014755537
0.27081034,3.7281756,0.9760467,0.0012629379
0.27094987,3.6944673,0.965743,0.0007912427
0.35953146,2.224796,0.9738507,0.0020442323
0.2819408,3.4333315,0.96756136,0.0010586336
0.2524538,3.970594,0.98661983,0.0014018833
0.2728067,3.3385394,0.9882556,0.0005805439
0.26327696,3.3164382,0.98937166,0.00061116845
0.25522524,3.3926191,0.99042296,0.0006589423
0.28014734,3.6656752,0.9834753,0.0005943528
0.29019922,3.4324849,0.99158746,0.0010381681
0.28738147,2.9906826,0.9806819,0.0015903082
0.28822175,2.9455667,0.983472,0.001623791
0.29652378,2.9957433,0.98466414,0.0015236165
0.30570477,2.8179355,0.9883797,0.0011851856
0.34071216,3.1297598,0.9607895,0.0045296163
0.30482516,3.2486897,0.9821161,0.0017661485
0.29450244,3.2643406,0.9864999,0.0010683989
0.29128766,2.938135,0.9793594,0.0008489107
0.31132498,2.8269916,0.9889116,0.0035807365
0.33269307,2.6424909,0.9714854,0.0015773141
0.29735866,3.0947657,0.9860541,0.0027110982
0.30371004,3.1377244,0.9854973,0.0032214322
0.2983737,3.3150754,0.9785936,0.0025491538
0.33967334,2.612936,0.97630125,0.0030856938
0.32080305,3.268865,0.966037,0.005319106
0.341402,2.6853714,0.9718472,0.0041497853
0.36475068,2.5418532,0.9705226,0.0041700406
0.3488148,2.5145798,0.9723508,0.004229577
0.32728136,2.7758594,0.9782114,0.0032550136
0.3574038,2.4843273,0.9789048,0.004415286
0.33967045,2.694932,0.97911716,0.00315059
0.3153637,3.0021756,0.98285425,0.0020799974
0.32365137,2.9305587,0.9784208,0.002630694
0.30935758,3.080902,0.979202,0.0022539673
0.3069809,3.1708748,0.98470694,0.002910906
0.2999288,3.194547,0.97852486,0.002244717
0.30666053,2.9881442,0.98304117,0.0012146838
0.3248759,3.1661837,0.9784516,0.0042569228
0.3242052,2.7759678,0.96902937,0.0023423086
0.32833552,2.9053686,0.9671993,0.0019974674
0.32919818,2.7633877,0.9734051,0.0023370008
0.28520763,3.2371292,0.98735994,0.0021230925
0.3342485,2.5468721,0.97059363,0.001960787
0.32252708,2.8884099,0.98137075,0.0036925126
0.3181637,2.647536,0.97819376,0.0019076221
0.3355515,2.966291,0.9776275,0.003185656
0.3365215,2.5106559,0.9775123,0.0036433032
0.32036877,2.868442,0.9839498,0.0025011292
0.28796387,3.2220807,0.9847199,0.0016657979
0.2845644,3.3000717,0.98662126,0.00095418014
0.2903968,3.2342987,0.9796367,0.0010920204
0.29361436,2.9858973,0.98938423,0.0021778543
0.31354734,2.8541422,0.9798662,0.0016230304
0.32351148,2.7147088,0.9837519,0.0028826855
0.2970912,3.0819926,0.9854059,0.0012197178
0.30022517,3.3303163,0.9768638,0.0024229046
0.31139225,3.10494,0.9796362,0.0031282564
0.2909429,3.5986536,0.97713,0.0024966043
0.35680777,2.706662,0.9786751,0.0033245904
0.29095665,3.2696574,0.9868613,0.0010983925
0.33341694,2.7727752,0.96503264,0.003968896
0.3180241,2.6387722,0.97861725,0.0018585604
0.3291517,2.8522449,0.9757534,0.0015973906
0.2952447,3.4768813,0.9867068,0.0031569565
0.28918532,3.1069305,0.9884,0.001448996
0.36095014,2.536978,0.9809823,0.002963019
0.35607645,2.4479156,0.9818392,0.0037734215
0.33147362,2.8735704,0.97192264,0.0030099829
0.31873938,3.3006222,0.97480583,0.0027768668
0.32884786,3.1796489,0.9718552,0.0022673425
0.31326333,3.09413,0.97648174,0.0030808847
0.30171245,3.278623,0.97969383,0.0013403683
0.28927687,3.1788778,0.98675495,0.0010846758
0.2804444,3.396299,0.99085873,0.0020691808
0.34635797,2.670287,0.966665,0.0033010023
0.3274511,3.0323277,0.9667176,0.0035319754
0.33378786,2.5114388,0.9833803,0.002099688
0.29444999,3.5611823,0.9794,0.0026090045
0.26650012,3.6655803,0.9732433,0.0012187358
0.3131053,2.8804412,0.98350984,0.0024083252
0.32633328,3.1095517,0.9807869,0.0034296284
0.32485878,2.8133411,0.97534853,0.003551871
0.3318086,2.8759542,0.9777335,0.0030463298
0.3468287,2.5446303,0.9696848,0.0034804181
0.32989,2.9060483,0.97412395,0.0036152902
0.33113515,2.9357734,0.9733897,0.004630204
0.28773063,3.6160195,0.97389436,0.0012427097
0.29327944,3.112564,0.98443305,0.001497796
0.2994888,3.293095,0.9848082,0.0015360175
0.30556336,2.8496516,0.98973477,0.001265487
0.32698795,2.8086812,0.9865752,0.0012586011
0.33386648,3.1688294,0.9589145,0.0030339963
0.30783725,2.9547052,0.9515858,0.0034840368
0.31113285,2.9312296,0.96167696,0.0036317518
0.33583018,3.149894,0.9502962,0.004054692
0.33475655,2.8549771,0.9657628,0.0044217356
0.33467317,2.9429169,0.9689367,0.00489517
0.3362958,2.5469878,0.98149383,0.0021315364
0.38076624,2.4162538,0.96967936,0.006150205
0.28650478,3.1376615,0.98955566,0.0015721066
0.27646852,3.510005,0.9776522,0.0007908613
0.2961543,2.9662843,0.9899338,0.0017520647
0.29710293,3.1255693,0.9770173,0.002924473
0.2991916,3.296506,0.97665864,0.0030431051
0.31549796,3.0306573,0.9674605,0.0034525092
0.28968665,3.6769137,0.9564448,0.002704908
0.29839185,2.9963527,0.9900591,0.0017485913
0.29100466,2.8844705,0.9895113,0.0020673492
0.32864958,2.5192235,0.9747533,0.0035203092
0.30446905,2.9670856,0.9872306,0.00170155
0.27807993,3.378119,0.9914125,0.0009942306
0.3434186,2.8112588,0.9586363,0.0049035763
0.36027235,2.5301397,0.9757824,0.004361498
0.34387842,2.5708127,0.9760359,0.0040686284
0.3354589,2.4823847,0.98407483,0.002447904
0.32625023,2.4381878,0.98516047,0.0019856961
0.37063667,2.4131947,0.97455764,0.0039362353
0.37130147,2.1932497,0.9768321,0.004544472
0.3398116,2.527756,0.97815883,0.0033641465
0.32486683,3.189114,0.9664641,0.0035520566
0.3167823,3.032224,0.9604464,0.002914019
0.29087788,3.2848067,0.987763,0.0021495658
0.29448313,3.0888484,0.98828566,0.0023085228
0.30377156,3.1186876,0.9810627,0.0012168834
0.2911285,3.0188804,0.98186034,0.0014049266
0.36742425,2.2148025,0.97965026,0.0047888453
0.30691057,3.3924375,0.9727923,0.0060437773
0.3333261,2.5285132,0.983422,0.0018441061
0.31885666,3.167695,0.9553207,0.0025897399
0.31413826,2.8913546,0.95502955,0.0023053938
0.2735024,3.7059906,0.95641655,0.0021506823
0.2930399,3.863315,0.9559127,0.0016668736
0.2677297,3.6836576,0.9897355,0.0008263226
0.26532406,3.333479,0.98884124,0.00053851533
0.30468014,3.0622761,0.9923608,0.0017857772
0.28005153,3.09507,0.98956513,0.00046632547
0.27828407,3.0995884,0.9898811,0.00048738092
0.26071382,3.3206336,0.9849895,0.00083808525
0.28815097,3.3620267,0.9779869,0.0014042979
0.3115227,2.815709,0.9899009,0.0020219416
0.3045776,3.0030196,0.9861065,0.0014274012
0.28469166,2.8887408,0.9902423,0.0009155378
0.33626503,2.6575084,0.98685104,0.004178655
0.3328799,2.7225113,0.9605103,0.0027509087
0.3327906,2.8188632,0.9615894,0.004125179
0.33361572,2.730536,0.9719416,0.0023337656
0.302985,2.771644,0.9912446,0.0017063502
0.29305673,3.65538,0.9801774,0.0022531792
0.2663885,3.505975,0.9892384,0.00041785077
0.26144925,3.4936345,0.98926556,0.0005150383
0.25787145,3.5583446,0.98998547,0.0004562872
0.2591988,3.7585824,0.9935573,0.00089611154
0.28248435,3.5028841,0.98784167,0.002043636
0.2862642,3.5399356,0.9870907,0.0032692682
0.26661235,3.8830378,0.9796338,0.0010740791
0.3046959,3.1136446,0.9784613,0.0011877991
0.28685817,3.248663,0.9763397,0.0012524507
0.3223337,2.730466,0.98323786,0.0043109613
0.28742978,3.3845577,0.9851391,0.0008351448
0.3085336,3.1157732,0.9810399,0.0013000278
0.32092696,3.0720272,0.9826378,0.002294567
0.30941612,2.8239207,0.98540133,0.0022876107
0.3277134,2.5014133,0.98400474,0.0029020468
0.3573382,2.4785733,0.9655628,0.0026316703
0.28733438,3.028766,0.98322207,0.0008158868
0.29009807,3.6486094,0.9684221,0.0018141399
0.30422202,3.360806,0.9802514,0.0025064822
0.29397595,3.5351353,0.9781302,0.003779598
0.3269767,2.752019,0.9681683,0.0028423013
0.33973464,2.6530342,0.98498046,0.0031857544
0.33873117,2.5341678,0.98629063,0.0031798223
0.31642276,2.813446,0.9893104,0.0020008942
0.27078497,3.6373446,0.99043125,0.0010233735
0.2659657,3.621954,0.9840428,0.00057095557
0.29478496,3.279748,0.97771204,0.002258768
0.33891523,2.8309183,0.9681861,0.004219515
0.31937188,2.9739852,0.98353344,0.0019435864
0.3132923,3.1330523,0.973644,0.0034328846
0.2717371,3.1650848,0.9866593,0.00089628197
0.26716352,3.4028754,0.9893874,0.0012448984
0.28976774,3.6510758,0.9488694,0.0038190084
0.30148077,3.6866252,0.94012713,0.0028014078
0.29073068,3.229293,0.989934,0.0014914818
0.27966854,3.5297236,0.9903307,0.0016260436
0.28842816,3.208417,0.98396045,0.0012005777
0.33397192,2.6496336,0.9744703,0.0031069445
0.31131294,3.2117734,0.972818,0.0022153398
0.3059276,3.1095028,0.98267156,0.0018338497
0.30726215,3.0619586,0.9756151,0.0015779743
0.2957585,3.5203173,0.9826042,0.0024729443
0.34125575,2.6561508,0.9651097,0.0035979864
0.34417072,2.6969044,0.96622044,0.0038941714
0.33340892,2.9446027,0.9758994,0.00444846
0.30940324,3.1314921,0.97959113,0.0023239627
0.32479942,2.6295002,0.98044765,0.0024202403
0.31409577,2.6593995,0.9826051,0.0019711517
0.32874936,2.6134143,0.9811761,0.0025491803
0.34022042,2.619354,0.97326726,0.0021310314
0.32136297,3.3873892,0.97905946,0.0062485416
0.35111052,2.5628314,0.9622059,0.0025203007
0.37568015,2.6480365,0.97116953,0.006476817
0.35162818,2.299028,0.98345876,0.0023830284
0.35894328,2.4749398,0.97742087,0.005039388
0.33218563,2.777169,0.9823439,0.0033886496
0.33044925,2.7431407,0.98173195,0.0025565103
0.3307954,2.8876405,0.9693839,0.004263185
0.33271915,2.7094176,0.9808977,0.0021024763
0.3121786,3.1587865,0.9665943,0.002885764
0.3246165,3.1366332,0.97102237,0.0044044745
0.25093344,3.5630584,0.99117166,0.00026735023
0.24987587,3.3852155,0.99696237,0.00049676583
0.24858913,3.4144082,0.9966145,0.00040853667
0.34409663,3.1914828,0.9488429,0.009875099
0.3290029,2.40998,0.9833318,0.0016464462
0.35060644,2.952415,0.97028166,0.0046163662
0.34412956,2.8316534,0.9551045,0.0028970798
0.27673572,2.9896874,0.98880196,0.0008123685
